Service Name,time_diff_edit,Incident Date,Year,Full Address,Fire Incident Type,lat,long
Iowa City Fire Department,3,10/26/13,2013,1010 W BENTON ST Apt 109,"Cooking fire, confined to container",41.6506144,-91.5542983
Iowa City Fire Department,3,10/26/13,2013,2658 ROBERTS RD Apt 2c,"Cooking fire, confined to container",41.6533295,-91.577094
Iowa City Fire Department,4,10/27/13,2013,211 N 1ST AVE,"Cooking fire, confined to container",41.6641951,-91.5021085
Iowa City Fire Department,3,10/28/13,2013,518 N VAN BUREN ST Apt 3,"Cooking fire, confined to container",41.667499,-91.528322
Iowa City Fire Department,4,11/2/13,2013,1259 SHANNON DR,"Cooking fire, confined to container",41.647563,-91.581804
Iowa City Fire Department,2,11/2/13,2013,305 S SUMMIT ST,"Cooking fire, confined to container",41.6573939,-91.521561
Iowa City Fire Department,2,11/4/13,2013,328 N DUBUQUE ST,Building fire,41.6656229,-91.532777
Iowa City Fire Department,5,11/7/13,2013,1314 CARROLL ST,Building fire,41.646422,-91.524343
Iowa City Fire Department,6,11/11/13,2013,401 HAWK RIDGE DR,"Cooking fire, confined to container",41.6478446,-91.5538541
Iowa City Fire Department,4,11/14/13,2013,515 HAWKEYE DR,"Cooking fire, confined to container",41.6581327,-91.582386
Iowa City Fire Department,5,11/15/13,2013,201 HAWK RIDGE DR Apt Apt #1502,"Cooking fire, confined to container",41.6478487,-91.5536316
Iowa City Fire Department,2,11/17/13,2013,320 S GILBERT ST Apt 1025,"Cooking fire, confined to container",41.657096,-91.52977
Iowa City Fire Department,4,11/19/13,2013,363 N RIVERSIDE DR,"Cooking fire, confined to container",41.6694389,-91.540764
Iowa City Fire Department,3,11/25/13,2013,314 N CLINTON ST,"Incinerator overload or malfunction, fire confined",41.665169,-91.534221
Iowa City Fire Department,2,12/15/13,2013,203 MYRTLE AVE,"Cooking fire, confined to container",41.653075,-91.541529
Iowa City Fire Department,4,12/17/13,2013,375 NEWTON RD Apt 3235,Building fire,41.6632071,-91.5453577
Iowa City Fire Department,4,12/24/13,2013,3125 VILLAGE RD,"Chimney or flue fire, confined to chimney or flue",41.647295,-91.490024
Iowa City Fire Department,5,12/24/13,2013,1259 SHANNON DR Apt 214,"Cooking fire, confined to container",41.647563,-91.581804
Iowa City Fire Department,4,12/31/13,2013,355 HAWKEYE DR,"Cooking fire, confined to container",41.6582528,-91.5825428
Iowa City Fire Department,6,1/4/14,2014,1309 BURNS AVE,"Cooking fire, confined to container",41.6351815,-91.5170201
Iowa City Fire Department,3,1/6/14,2014,404 S GILBERT ST,Building fire,41.6568029,-91.5299783
Iowa City Fire Department,6,1/7/14,2014,4440 E COURT ST,"Cooking fire, confined to container",41.658109,-91.470472
Iowa City Fire Department,3,1/7/14,2014,2401 BARTELT RD Apt 2B,"Cooking fire, confined to container",41.6541195,-91.5739886
Iowa City Fire Department,4,1/9/14,2014,527 N DUBUQUE ST Apt 2,Building fire,41.667674,-91.533401
Iowa City Fire Department,3,1/22/14,2014,1000 OAKCREST ST,"Cooking fire, confined to container",41.6520462,-91.552735
Iowa City Fire Department,5,1/23/14,2014,2801 6 HWY E Apt 201,"Chimney or flue fire, confined to chimney or flue",41.6352244,-91.5000773
Iowa City Fire Department,4,1/27/14,2014,2401 E HIGHWAY #6,"Cooking fire, confined to container",41.6352244,-91.5000773
Iowa City Fire Department,3,1/28/14,2014,320 S DUBUQUE ST,Building fire,41.6570266,-91.5327378
Iowa City Fire Department,4,2/7/14,2014,907 E HIGHWAY #6,"Cooking fire, confined to container",41.6352244,-91.5000773
Iowa City Fire Department,3,2/11/14,2014,639 S LUCAS ST,Building fire,41.652839,-91.524726
Iowa City Fire Department,6,3/13/14,2014,1095 SILVERCREST CIR,"Cooking fire, confined to container",41.6490288,-91.4807218
Iowa City Fire Department,2,3/18/14,2014,623 E JEFFERSON ST Apt 4,Building fire,41.662065,-91.526266
Iowa City Fire Department,4,3/18/14,2014,447 N RIVERSIDE DR,"Cooking fire, confined to container",41.6708038,-91.5403856
Iowa City Fire Department,3,3/26/14,2014,511 S CAPITOL ST,Building fire,41.6549819,-91.5365939
Iowa City Fire Department,4,3/31/14,2014,1103 CAMBRIA CT,Building fire,41.647009,-91.572638
Iowa City Fire Department,4,3/31/14,2014,231 E BURLINGTON ST,Building fire,41.6576255,-91.532042
Iowa City Fire Department,3,4/9/14,2014,500 E MARKET ST,"Cooking fire, confined to container",41.664111,-91.528407
Iowa City Fire Department,3,4/11/14,2014,216 E BLOOMINGTON ST,"Cooking fire, confined to container",41.665002,-91.532393
Iowa City Fire Department,10,4/11/14,2014,4363 YORK PL,"Cooking fire, confined to container",41.663244,-91.472389
Iowa City Fire Department,2,4/15/14,2014,2339 HEINZ RD Apt UNIT C,Building fire,41.635118,-91.489694
Iowa City Fire Department,6,4/19/14,2014,301 HAWK RIDGE DR,"Cooking fire, confined to container",41.6478487,-91.5536316
Iowa City Fire Department,2,4/30/14,2014,526 S JOHNSON ST,Building fire,41.654502,-91.526894
Iowa City Fire Department,15,5/12/14,2014,1644 SOMERSET LA,"Cooking fire, confined to container",41.645306,-91.487251
Iowa City Fire Department,2,5/18/14,2014,214 N LINN ST,Building fire,41.664071,-91.531318
Iowa City Fire Department,7,5/24/14,2014,1095 SILVERCREST CIR,"Cooking fire, confined to container",41.6490288,-91.4807218
Iowa City Fire Department,5,5/24/14,2014,1095 SILVERCREST CIR Apt 115,"Cooking fire, confined to container",41.6490288,-91.4807218
Iowa City Fire Department,7,6/3/14,2014,47 WAKEFIELD CT,"Cooking fire, confined to container",41.643066,-91.492174
Iowa City Fire Department,3,6/5/14,2014,112 E COLLEGE ST,"Trash or rubbish fire, contained",41.6592569,-91.534034
Iowa City Fire Department,1,6/8/14,2014,320 E WASHINGTON ST,"Cooking fire, confined to container",41.6603942,-91.5310564
Iowa City Fire Department,4,6/10/14,2014,817 PEPPERWOOD LA,"Cooking fire, confined to container",41.639846,-91.523877
Iowa City Fire Department,5,6/11/14,2014,1020 S SCOTT BLVD,"Cooking fire, confined to container",41.6490984,-91.4816205
Iowa City Fire Department,4,6/17/14,2014,420 KIMBALL RD,"Cooking fire, confined to container",41.673826,-91.525194
Iowa City Fire Department,8,6/29/14,2014,905 SCOTT PARK DR,"Fire in portable building, fixed location",41.659059,-91.480783
Iowa City Fire Department,5,6/30/14,2014,2258 TAYLOR DR,"Cooking fire, confined to container",41.635791,-91.517979
Iowa City Fire Department,5,7/7/14,2014,1100 ARTHUR ST Apt L2,"Cooking fire, confined to container",41.648509,-91.4963761
Iowa City Fire Department,6,7/13/14,2014,1010 SCOTT PARK DR Apt 201,"Cooking fire, confined to container",41.661116,-91.481549
Iowa City Fire Department,4,7/15/14,2014,619 FAIRCHILD ST,Building fire,41.666525,-91.526344
Iowa City Fire Department,5,7/19/14,2014,1919 I ST,"Cooking fire, confined to container",41.6473797,-91.5069657
Iowa City Fire Department,4,7/26/14,2014,2734 E COURT ST,"Cooking fire, confined to container",41.657125,-91.493903
Iowa City Fire Department,5,7/26/14,2014,722 HAWKEYE DR,"Cooking fire, confined to container",41.6614346,-91.5801481
Iowa City Fire Department,2,8/2/14,2014,245 S GILBERT ST,Building fire,41.658467,-91.5302199
Iowa City Fire Department,2,8/2/14,2014,245 S GILBERT ST,Building fire,41.658467,-91.5302199
Iowa City Fire Department,5,8/16/14,2014,31 DONEGAL PL,"Cooking fire, confined to container",41.65519,-91.591666
Iowa City Fire Department,7,8/24/14,2014,2860 N DODGE ST,"Cooking fire, confined to container",41.691649,-91.493956
Iowa City Fire Department,2,8/27/14,2014,640 S VAN BUREN ST Apt 6,"Cooking fire, confined to container",41.652994,-91.52865
Iowa City Fire Department,4,9/9/14,2014,630 GALWAY DR,Building fire,41.6543207,-91.5922674
Iowa City Fire Department,4,9/11/14,2014,3446 KILLARNEY RD,"Cooking fire, confined to container",41.654827,-91.586868
Iowa City Fire Department,3,9/11/14,2014,1100 ARTHUR ST Apt F2,"Cooking fire, confined to container",41.648509,-91.4963761
Iowa City Fire Department,6,9/12/14,2014,1446 WILD PRAIRIE DR,"Chimney or flue fire, confined to chimney or flue",41.645568,-91.598401
Iowa City Fire Department,5,9/17/14,2014,2724 WAYNE AVE,"Cooking fire, confined to container",41.6476934,-91.4959114
Iowa City Fire Department,3,9/21/14,2014,1117 CHURCH ST,Building fire,41.6681979,-91.51956
Iowa City Fire Department,4,9/23/14,2014,2609 WESTWINDS DR Apt 1,Building fire,41.650695,-91.577563
Iowa City Fire Department,5,9/23/14,2014,705 CLARK ST,"Trash or rubbish fire, contained",41.653351,-91.520078
Iowa City Fire Department,3,9/24/14,2014,251 N CAPITOL ST,Building fire,41.6586749,-91.5361668
Iowa City Fire Department,5,9/26/14,2014,365 ELLIS AVE Apt 8,"Cooking fire, confined to container",41.668862,-91.542364
Iowa City Fire Department,6,10/3/14,2014,2800 E WASHINGTON ST,"Fire in portable building, fixed location",41.6605613,-91.493061
Iowa City Fire Department,5,10/6/14,2014,309 HAYWOOD DR,"Cooking fire, confined to container",41.6835503,-91.5409303
Iowa City Fire Department,3,10/6/14,2014,1032 N DUBUQUE ST,Building fire,41.674134,-91.532209
Iowa City Fire Department,6,10/13/14,2014,2128 S RIVERSIDE DR Apt 44,Building fire,41.6312726,-91.536116
Iowa City Fire Department,3,10/16/14,2014,611 S CLINTON ST Apt 4,Building fire,41.6540894,-91.5349654
Iowa City Fire Department,2,10/25/14,2014,422 S DUBUQUE ST Apt 16,"Cooking fire, confined to container",41.655888,-91.532723
Iowa City Fire Department,2,10/26/14,2014,1355 SHANNON DR,"Cooking fire, confined to container",41.646619,-91.581522
Iowa City Fire Department,2,10/31/14,2014,130 N LINN ST,Building fire,41.6630678,-91.5314794
Iowa City Fire Department,4,11/4/14,2014,2105 BROADWAY ST,"Cooking fire, confined to container",41.6383719,-91.52101
Iowa City Fire Department,3,11/8/14,2014,1324 KIRKWOOD AVE,Building fire,41.64976,-91.515618
Iowa City Fire Department,6,11/11/14,2014,1095 SILVERCREST CIR,"Cooking fire, confined to container",41.6490288,-91.4807218
Iowa City Fire Department,7,11/12/14,2014,2161 WILLENBROCK CIR,Building fire,41.6759616,-91.5565936
Iowa City Fire Department,5,11/15/14,2014,716 N DUBUQUE ST,"Cooking fire, confined to container",41.669529,-91.532662
Iowa City Fire Department,6,11/15/14,2014,301 HAWK RIDGE DR Apt 3106,"Cooking fire, confined to container",41.6478487,-91.5536316
Iowa City Fire Department,3,11/20/14,2014,716 FAIRCHILD ST,Building fire,41.667146,-91.525041
Iowa City Fire Department,3,11/20/14,2014,10 JEMA CT,Building fire,41.649295,-91.573033
Iowa City Fire Department,5,11/21/14,2014,1037 CROSS PARK AVE Apt B,"Cooking fire, confined to container",41.6388296,-91.521153
Iowa City Fire Department,3,11/23/14,2014,2104 MIAMI DR,Building fire,41.6362669,-91.5015449
Iowa City Fire Department,2,11/24/14,2014,1956 BROADWAY ST Apt A8,"Cooking fire, confined to container",41.639821,-91.519674
Iowa City Fire Department,3,11/29/14,2014,1100 ARTHUR ST,"Trash or rubbish fire, contained",41.648509,-91.4963761
Iowa City Fire Department,5,12/1/14,2014,917 DOVER ST,Building fire,41.650376,-91.495184
Iowa City Fire Department,3,12/6/14,2014,701 OAKNOLL DR,"Cooking fire, confined to container",41.6520202,-91.5542455
Iowa City Fire Department,4,12/14/14,2014,1901 BROADWAY ST Apt 8,"Cooking fire, confined to container",41.641516,-91.520816
Iowa City Fire Department,3,12/17/14,2014,421 S DODGE ST Apt 4,"Cooking fire, confined to container",41.655941,-91.526254
Iowa City Fire Department,2,12/17/14,2014,301 N CLINTON ST Apt 4315,"Cooking fire, confined to container",41.6653069,-91.535032
Iowa City Fire Department,3,12/30/14,2014,601 W HIGHWAY #6,Building fire,41.6352244,-91.5000773
Lone Tree Fire Department,9,10/31/14,2014,104 N Center STS N,Building fire,41.487676,-91.4239489
North Liberty Fire Department,7,1/5/10,2010,3126 Dubuque (Penn) ST,Building fire,41.751571,-91.622327
North Liberty Fire Department,5,1/6/10,2010,245 Sugar Creek LN Apt #1,"Cooking fire, confined to container",41.74178,-91.609386
North Liberty Fire Department,4,1/8/10,2010,125 E Zeller ST,Building fire,41.7440493,-91.593405
North Liberty Fire Department,5,1/29/10,2010,20 Penn Oaks DR,"Cooking fire, confined to container",41.7518849,-91.6045184
North Liberty Fire Department,11,2/9/10,2010,115 Sugar Creek LN Apt #8,"Cooking fire, confined to container",41.743573,-91.609387
North Liberty Fire Department,21,3/6/10,2010,5 Woodland HTS,"Cooking fire, confined to container",41.5184526,-92.0776878
North Liberty Fire Department,11,5/9/10,2010,1215 Jordan ST,"Cooking fire, confined to container",41.7297791,-91.6070299
North Liberty Fire Department,20,5/22/10,2010,2983 Oliver LN,"Cooking fire, confined to container",41.739482,-91.6080974
North Liberty Fire Department,8,5/23/10,2010,45 Jefferson ST Apt #134,"Cooking fire, confined to container",41.7545258,-91.5988333
North Liberty Fire Department,10,6/12/10,2010,1395 Jordan ST Apt Suite A,"Fuel burner/boiler malfunction, fire confined",41.7273137,-91.6070074
North Liberty Fire Department,8,7/27/10,2010,287 Parkview CT,"Fuel burner/boiler malfunction, fire confined",41.74182,-91.603415
North Liberty Fire Department,8,8/14/10,2010,410 W Zeller ST,Building fire,41.74514,-91.604835
North Liberty Fire Department,8,9/10/10,2010,405 N Dubuque (City Limits) ST,Building fire,41.739482,-91.6080974
North Liberty Fire Department,11,9/29/10,2010,245 Sugar Creek LN,"Cooking fire, confined to container",41.74178,-91.609386
North Liberty Fire Department,9,10/27/10,2010,682 Andy CT,Building fire,41.752975,-91.5906569
North Liberty Fire Department,8,11/19/10,2010,747 W Zeller ST,Building fire,41.744715,-91.609936
North Liberty Fire Department,4,11/20/10,2010,40 Sugar Creek LN Apt #210,"Fuel burner/boiler malfunction, fire confined",41.7443745,-91.608392
North Liberty Fire Department,7,12/25/10,2010,225 Brookfield AVE,Building fire,41.7471869,-91.613466
North Liberty Fire Department,11,3/20/11,2011,250 S Chestnut ST Apt #4,"Cooking fire, confined to container",41.743411,-91.594327
North Liberty Fire Department,10,4/6/11,2011,213 Holiday Lodge RD,"Cooking fire, confined to container",41.7378754,-91.6039657
North Liberty Fire Department,8,4/27/11,2011,2897 240th (Madison) ST,Building fire,41.7512932,-91.6369543
North Liberty Fire Department,9,5/20/11,2011,45 Jefferson ST Apt #247,"Cooking fire, confined to container",41.7545258,-91.5988333
North Liberty Fire Department,6,6/8/11,2011,1400 Hayden LN,Building fire,41.762329,-91.616909
North Liberty Fire Department,8,6/8/11,2011,15 Vixen CIR,Building fire,41.760694,-91.606605
North Liberty Fire Department,10,7/11/11,2011,710 Fox Valley DR,"Cooking fire, confined to container",41.765109,-91.610259
North Liberty Fire Department,5,8/13/11,2011,25 Penn Ridge CT,"Cooking fire, confined to container",41.747076,-91.591619
North Liberty Fire Department,11,10/30/11,2011,53 Holiday Lodge RD,Building fire,41.7378946,-91.6065402
North Liberty Fire Department,10,11/19/11,2011,1730 Lininger LN,Building fire,41.753513,-91.6286755
North Liberty Fire Department,9,12/6/11,2011,225 Sugar Creek LN,"Cooking fire, confined to container",41.742082,-91.609386
North Liberty Fire Department,13,12/24/11,2011,57 Golf View CT,"Cooking fire, confined to container",41.7370804,-91.604085
North Liberty Fire Department,18,1/1/12,2012,1540 Deerfield DR,"Cooking fire, confined to container",41.7634789,-91.6209219
North Liberty Fire Department,12,1/11/12,2012,488 Sugar Creek LN,"Cooking fire, confined to container",41.73895,-91.6106269
North Liberty Fire Department,12,2/13/12,2012,440 Bradley PL Apt #3,"Trash or rubbish fire, contained",41.750022,-91.612859
North Liberty Fire Department,11,4/7/12,2012,20 Penn Oaks DR Apt #4,"Cooking fire, confined to container",41.7518849,-91.6045184
North Liberty Fire Department,9,4/11/12,2012,225 Sugar Creek LN Apt #C11,"Cooking fire, confined to container",41.742082,-91.609386
North Liberty Fire Department,19,4/13/12,2012,12 Woodland HTS,Building fire,41.5184526,-92.0776878
North Liberty Fire Department,12,4/21/12,2012,60 Penn Oaks DR Apt #11,"Cooking fire, confined to container",41.7513535,-91.6045313
North Liberty Fire Department,9,5/2/12,2012,1540 Deerfield DR,"Cooking fire, confined to container",41.7634789,-91.6209219
North Liberty Fire Department,3,5/20/12,2012,1005 W Cherry ST,Building fire,41.748897,-91.614717
North Liberty Fire Department,6,5/22/12,2012,335 Beaver Kreek CTR,Building fire,41.7432038,-91.591683
North Liberty Fire Department,5,5/23/12,2012,335 Beaver Kreek CTR,Building fire,41.7432038,-91.591683
North Liberty Fire Department,15,6/29/12,2012,30 Forest Hill PL,Building fire,41.7160385,-91.5593406
North Liberty Fire Department,10,6/30/12,2012,2661 Woodfield LN,Building fire,41.739445,-91.558658
North Liberty Fire Department,12,6/30/12,2012,2661 Woodfield LN,Building fire,41.739445,-91.558658
North Liberty Fire Department,13,7/2/12,2012,3829 Stoney Pointe LN NE,Building fire,41.7253,-91.558769
North Liberty Fire Department,6,7/10/12,2012,65 Juniper CT,Building fire,41.742597,-91.59115
North Liberty Fire Department,5,7/12/12,2012,215 Highway 965 (City Limits) Apt Suite #3,"Chimney or flue fire, confined to chimney or flue",41.739482,-91.6080974
North Liberty Fire Department,9,7/17/12,2012,45 Jefferson ST,"Cooking fire, confined to container",41.7545258,-91.5988333
North Liberty Fire Department,4,7/25/12,2012,130 N George ST,Building fire,41.746602,-91.600709
North Liberty Fire Department,9,8/15/12,2012,30 Green Meadow CT Apt #1,"Cooking fire, confined to container",41.745834,-91.605214
North Liberty Fire Department,8,8/16/12,2012,360 Sugar Creek LN,Building fire,41.740041,-91.609193
North Liberty Fire Department,6,9/11/12,2012,1599 Ponds Edge CT,Building fire,41.764352,-91.619355
North Liberty Fire Department,6,9/24/12,2012,45 Jefferson ST Apt #223,"Trash or rubbish fire, contained",41.7545258,-91.5988333
North Liberty Fire Department,11,9/25/12,2012,45 Jefferson ST Apt #223,"Trash or rubbish fire, contained",41.7545258,-91.5988333
North Liberty Fire Department,15,10/22/12,2012,487 Sugar Creek LN,Building fire,41.739281,-91.611172
North Liberty Fire Department,6,10/29/12,2012,45 McKenzie LN,Building fire,41.7455227,-91.6155209
North Liberty Fire Department,9,10/30/12,2012,1730 Lininger LN Apt `,"Trash or rubbish fire, contained",41.753513,-91.6286755
North Liberty Fire Department,7,11/21/12,2012,225 Sugar Creek LN,"Cooking fire, confined to container",41.742082,-91.609386
North Liberty Fire Department,12,12/19/12,2012,1582 Cook CIR,Building fire,41.724845,-91.598963
North Liberty Fire Department,13,2/21/13,2013,395 Broadmoor PL,Building fire,41.734979,-91.592265
North Liberty Fire Department,10,4/2/13,2013,1625 Grizzly TRL,Building fire,41.763357,-91.611963
North Liberty Fire Department,3,4/11/13,2013,2958 Rustic Ridge RD,Building fire,41.717783,-91.561319
