Service Name,time_diff_edit,Incident Date,Year,Full Address,Fire Incident Type,lat,long
Coggon Fire Department,9,5/23/13,2013,3292 110 Avenue,Building fire,42.3163082,-91.5781704
Coggon Fire Department,9,6/24/13,2013,5646 Quality Ridge RD,Building fire,42.269425,-91.560946
Coggon Fire Department,18,2/8/14,2014,998 Monticello RD,Building fire,42.280372,-91.459477
Coggon Fire Department,5,4/9/14,2014,5449 Seven Hills RD,Building fire,42.2802661,-91.4520529
Coggon Fire Department,11,4/17/14,2014,620 3rd AVE E,Building fire,42.277737,-91.527643
Ely Fire Department,21,1/27/12,2012,3810 Big Bend RD,Building fire,41.938821,-91.592737
Ely Fire Department,6,4/25/13,2013,2135 Hillside DR,Building fire,41.871018,-91.570741
Ely Fire Department,9,11/3/13,2013,Tharp RD and 6th St,Building fire,41.8736182,-91.585175
Ely Fire Department,12,11/4/13,2013,Tharp RD and 6th St,Building fire,41.8736182,-91.585175
Ely Fire Department,5,11/30/14,2014,1625 Ranmar DR,Building fire,41.879261,-91.58087
Fairfax Fire Department,5,4/17/04,2004,177 W Cemetary RD,Building fire,41.926766,-91.786177
Fairfax Fire Department,4,1/9/12,2012,225 Vanderbilt ST,Building fire,41.921641,-91.781357
Fairfax Fire Department,8,1/18/12,2012,7895 33rd AVE,Building fire,41.878034,-91.85582
Fairfax Fire Department,12,2/14/12,2012,and Highway 30 west of Highway 151,Building fire,41.9302499,-91.7765222
Fairfax Fire Department,13,2/20/12,2012,6106 Linn Johnson RD,Building fire,41.863817,-91.746267
Fairfax Fire Department,11,3/17/12,2012,208 W Cemetery RD,Building fire,41.928136,-91.786117
Fairfax Fire Department,8,9/30/12,2012,1107 Williams BLVD,Building fire,41.9091875,-91.7844839
Fairfax Fire Department,5,1/20/13,2013,449 E AVE,Building fire,41.8761394,-91.6688639
Fairfax Fire Department,9,1/30/13,2013,8308 76th AVE SW,Building fire,41.906206,-91.778143
Fairfax Fire Department,2,3/21/13,2013,300 1st AVE W,Building fire,41.8763595,-91.8363086
Fairfax Fire Department,8,3/21/13,2013,300 1st AVE W,Building fire,41.8763595,-91.8363086
Fairfax Fire Department,1,5/15/13,2013,303 Church ST,Building fire,41.9180747,-91.7807562
Fairfax Fire Department,6,7/31/13,2013,303 Church ST,Building fire,41.9180747,-91.7807562
Fairfax Fire Department,6,4/24/14,2014,4008 80th ST,Building fire,41.938744,-91.775859
Fairfax Fire Department,8,5/7/14,2014,Linn-Benton RD and Hwy 151,"Trash or rubbish fire, contained",41.8796954,-91.8316053
Fairfax Fire Department,10,5/7/14,2014,480 2nd ST,Building fire,41.9306299,-91.7715395
Fairfax Fire Department,11,6/20/14,2014,8222 Lefebure RD,Building fire,41.900193,-91.776226
Fairfax Fire Department,9,6/22/14,2014,5001 Cedar View DR,Building fire,41.928871,-91.755623
Fairfax Fire Department,2,6/25/14,2014,320 Linn ST,Building fire,41.916772,-91.779982
Fairfax Fire Department,8,7/4/14,2014,4310 76th AVE SW,"Trash or rubbish fire, contained",41.9075429,-91.727511
Fairfax Fire Department,10,8/24/14,2014,100 1st AVE W,Building fire,41.876648,-91.831883
Hiawatha Fire Department,4,5/1/05,2005,980 EISENHOWER RD Apt Apt 4,"Cooking fire, confined to container",42.038131,-91.682345
Hiawatha Fire Department,4,6/20/05,2005,211 8TH AVE,Building fire,42.035796,-91.679866
Hiawatha Fire Department,2,6/21/05,2005,200 Nixon DR,Fires in structure other than in a building,42.0446933,-91.6688465
Hiawatha Fire Department,3,6/27/05,2005,125 E BOYSON RD Apt 400,Building fire,42.046885,-91.670143
Hiawatha Fire Department,4,7/11/05,2005,760 Ryan AVE Apt 4,Building fire,42.045498,-91.671063
Hiawatha Fire Department,1,6/27/07,2007,417 Daws RD,Building fire,42.0506354,-91.6756974
Hiawatha Fire Department,1,7/16/07,2007,95 N Center Point RD,Building fire,42.0395421,-91.6743084
Hiawatha Fire Department,5,7/31/07,2007,995 Terry AVE,Building fire,42.0474617,-91.668243
Hiawatha Fire Department,7,8/20/07,2007,4003 Hummingbird LANE,Fire in mobile home used as fixed residence,42.0611112,-91.6925268
Hiawatha Fire Department,7,9/8/07,2007,125 E BOYSON RD,"Cooking fire, confined to container",42.046885,-91.670143
Hiawatha Fire Department,1,10/31/07,2007,1145 Industrial AVE,Building fire,42.049599,-91.679608
Hiawatha Fire Department,8,12/20/07,2007,1771 Boyson Square DR,"Cooking fire, confined to container",42.0432787,-91.694475
Hiawatha Fire Department,0,3/1/08,2008,980 EISENHOWER RD,"Cooking fire, confined to container",42.038131,-91.682345
Hiawatha Fire Department,4,3/7/08,2008,2129 North Towne CT,Building fire,42.0339412,-91.6718768
Hiawatha Fire Department,0,3/12/08,2008,4011 Hummingbird LANE,"Cooking fire, confined to container",42.0611113,-91.6936266
Hiawatha Fire Department,5,5/4/08,2008,410 N 18TH AVE,"Cooking fire, confined to container",42.043172,-91.6980109
Hiawatha Fire Department,15,5/5/08,2008,2491 River Run RD,Building fire,42.042819,-91.745046
Hiawatha Fire Department,5,8/5/08,2008,117 Willowwood DR,"Fire in portable building, fixed location",42.039127,-91.709413
Hiawatha Fire Department,3,8/15/08,2008,285 Robins RD,"Cooking fire, confined to container",42.041101,-91.671311
Hiawatha Fire Department,4,10/24/08,2008,940 Eisenhower RD Apt 1,"Cooking fire, confined to container",42.038127,-91.681834
Hiawatha Fire Department,5,10/31/08,2008,285 Robins RD,"Cooking fire, confined to container",42.041101,-91.671311
Hiawatha Fire Department,0,11/1/08,2008,155 Robins RD,Fire in mobile home used as fixed residence,42.03982,-91.671731
Hiawatha Fire Department,4,11/27/08,2008,Pebble LANE and AMBERJACK DR,Fire in mobile home used as fixed residence,42.054218,-91.6680109
Hiawatha Fire Department,6,1/30/09,2009,125 E Boyson RD Apt 1106,"Cooking fire, confined to container",42.046885,-91.670143
Hiawatha Fire Department,8,4/10/09,2009,6275 Westwind LN,"Cooking fire, confined to container",42.041069,-91.738434
Hiawatha Fire Department,2,4/21/09,2009,195 Pirie DR Apt Exterior/entry,Building fire,42.0491958,-91.6815252
Hiawatha Fire Department,2,7/24/09,2009,316 Pebble LANE,Building fire,42.0532186,-91.6685894
Hiawatha Fire Department,4,9/30/09,2009,405 N 15th AVE,"Cooking fire, confined to container",42.042808,-91.692367
Hiawatha Fire Department,8,10/17/09,2009,285 Robins RD,"Cooking fire, confined to container",42.041101,-91.671311
Hiawatha Fire Department,12,1/7/10,2010,2508 Westwind LN,Building fire,42.038174,-91.741291
Hiawatha Fire Department,10,1/30/10,2010,155 Robins RD Apt 119,Building fire,42.03982,-91.671731
Hiawatha Fire Department,12,2/6/10,2010,285 Robins RD Apt A7,Building fire,42.041101,-91.671311
Hiawatha Fire Department,6,2/11/10,2010,285 Robins RD,Building fire,42.041101,-91.671311
Hiawatha Fire Department,4,2/26/10,2010,1385 Rainbow BLVD,"Chimney or flue fire, confined to chimney or flue",42.037148,-91.691901
Hiawatha Fire Department,3,7/18/10,2010,235 Pirie DR Apt Apt 4,Building fire,42.044368,-91.67155
Hiawatha Fire Department,3,7/18/10,2010,205 Pirie DR Apt Apt 1,Building fire,42.044383,-91.671846
Hiawatha Fire Department,0,7/30/10,2010,409 W Clark ST,Building fire,42.037934,-91.675649
Hiawatha Fire Department,9,7/31/10,2010,4th AVE and W Clark ST,Building fire,42.038185,-91.6759989
Hiawatha Fire Department,1,8/28/10,2010,795 Brandon AVE,Building fire,42.04572,-91.671503
Hiawatha Fire Department,2,11/28/10,2010,200 Blairs Ferry RD,Building fire,42.07149,-91.7976
Hiawatha Fire Department,5,11/28/10,2010,55 Robins RD,"Cooking fire, confined to container",42.038896,-91.672579
Hiawatha Fire Department,10,12/9/10,2010,4391 Sundance DR,Building fire,42.031705,-91.721261
Hiawatha Fire Department,7,12/29/10,2010,49 E Clark ST,"Cooking fire, confined to container",42.038512,-91.671988
Hiawatha Fire Department,1,3/13/11,2011,49 E Clark ST Apt 13,Building fire,42.038512,-91.671988
Hiawatha Fire Department,8,3/19/11,2011,5160 Chestnut Ridge RD,Building fire,42.026677,-91.71449
Hiawatha Fire Department,6,4/16/11,2011,and Tucker Park,"Trash or rubbish fire, contained",42.0385896,-91.6672632
Hiawatha Fire Department,4,4/19/11,2011,285 Robins RD Apt B6,Building fire,42.041101,-91.671311
Hiawatha Fire Department,3,4/30/11,2011,405 S Blairs Ferry XING,Building fire,42.0354262,-91.7060329
Hiawatha Fire Department,5,6/23/11,2011,314 Pebble LANE,Building fire,42.0530326,-91.6686937
Hiawatha Fire Department,2,10/2/11,2011,102 Oak ST Apt Apt 3,"Cooking fire, confined to container",42.0388949,-91.672028
Hiawatha Fire Department,6,10/23/11,2011,4027 Bobolink LANE,Fire in mobile home used as fixed residence,42.0591371,-91.6951523
Hiawatha Fire Department,3,2/14/12,2012,59 E Clark ST,"Cooking fire, confined to container",42.038512,-91.671668
Hiawatha Fire Department,1,2/15/12,2012,1062 Emmons ST,Building fire,42.0392719,-91.685427
Hiawatha Fire Department,4,4/9/12,2012,1205 N Center Point RD,Building fire,42.05073,-91.685985
Hiawatha Fire Department,9,6/24/12,2012,110 Northwood DR,Building fire,42.043761,-91.671571
Hiawatha Fire Department,5,7/4/12,2012,Terry AVE and Pats DR,"Fire in portable building, fixed location",42.0460176,-91.668592
Hiawatha Fire Department,5,7/17/12,2012,2730 Morningdove LANE,Fire in mobile home used as fixed residence,42.0606866,-91.6944803
Hiawatha Fire Department,9,8/16/12,2012,137 E Boyson RD,Building fire,42.0474644,-91.6688189
Hiawatha Fire Department,1,9/17/12,2012,116 9TH AVE,"Trash or rubbish fire, contained",42.036857,-91.68187
Hiawatha Fire Department,9,9/30/12,2012,3145 Grey Wolf RD,"Cooking fire, confined to container",42.0463007,-91.7034876
Hiawatha Fire Department,7,11/17/12,2012,1250 N Center Point RD,Building fire,42.050479,-91.688766
Hiawatha Fire Department,1,12/10/12,2012,1200 Rainbow BLVD,Building fire,42.037632,-91.688596
Hiawatha Fire Department,1,1/8/13,2013,200 Tucker ST Apt 1,Building fire,42.0355328,-91.6679493
Hiawatha Fire Department,10,2/25/13,2013,2914 Diamond Head RD,"Cooking fire, confined to container",42.0785145,-91.7091036
Hiawatha Fire Department,6,3/12/13,2013,805 Brandon AVE Apt 3,"Cooking fire, confined to container",42.045943,-91.671501
Hiawatha Fire Department,3,3/17/13,2013,313 C AVE,Building fire,42.035133,-91.666601
Hiawatha Fire Department,2,4/1/13,2013,1440 Blairs Ferry RD Apt Building G,Building fire,42.035012,-91.693455
Hiawatha Fire Department,6,4/6/13,2013,1320 Litchfield DR,"Cooking fire, confined to container",42.042489,-91.690934
Hiawatha Fire Department,2,4/8/13,2013,2708 Song Sparrow LN,Fire in mobile home used as fixed residence,42.0589293,-91.6930315
Hiawatha Fire Department,10,4/17/13,2013,4140 Elkhorn DR,Building fire,42.034408,-91.726199
Hiawatha Fire Department,6,5/5/13,2013,285 Robins RD Apt A 4,"Cooking fire, confined to container",42.041101,-91.671311
Hiawatha Fire Department,2,5/7/13,2013,295 Robins RD,Building fire,42.0414559,-91.67217
Hiawatha Fire Department,2,5/7/13,2013,74 Northwood DR Apt 1,"Cooking fire, confined to container",42.043488,-91.674426
Hiawatha Fire Department,6,5/22/13,2013,4151 Oak Valley DR,"Cooking fire, confined to container",42.034557,-91.7298579
Hiawatha Fire Department,8,5/29/13,2013,5313 Blairs Ferry RD,"Cooking fire, confined to container",42.0395625,-91.7220493
Hiawatha Fire Department,0,6/8/13,2013,Emmons ST and 9TH AVE,"Trash or rubbish fire, contained",42.0387709,-91.680801
Hiawatha Fire Department,9,6/15/13,2013,345 Clymer RD Apt 1,Building fire,42.049454,-91.67496
Hiawatha Fire Department,5,7/20/13,2013,285 Robins RD Apt E7,"Cooking fire, confined to container",42.041101,-91.671311
Hiawatha Fire Department,1,7/25/13,2013,775 Kainz DR,Building fire,42.046823,-91.681034
Hiawatha Fire Department,1,8/1/13,2013,1285 Emmons ST,Building fire,42.038792,-91.690368
Hiawatha Fire Department,8,2/16/14,2014,250 Cimarron DR Apt 101,"Cooking fire, confined to container",42.041128,-91.66756
Hiawatha Fire Department,2,2/28/14,2014,104 6TH AVE,"Cooking fire, confined to container",42.037937,-91.678132
Hiawatha Fire Department,5,3/7/14,2014,7133 High Point LN,Building fire,42.040134,-91.749267
Hiawatha Fire Department,3,3/30/14,2014,1365 Cress PKY,Building fire,42.039619,-91.691623
Hiawatha Fire Department,2,3/30/14,2014,285 Robins RD Apt Bldg D,"Cooking fire, confined to container",42.041101,-91.671311
Hiawatha Fire Department,2,6/17/14,2014,68 Samoa DR,Building fire,42.0543019,-91.6715576
Hiawatha Fire Department,6,8/3/14,2014,102 Oak ST,Building fire,42.0388949,-91.672028
Hiawatha Fire Department,2,8/8/14,2014,1095 Cress PKY,Building fire,42.039606,-91.686722
Hiawatha Fire Department,2,8/16/14,2014,900 Emmons ST,"Trash or rubbish fire, contained",42.040373,-91.681032
Hiawatha Fire Department,2,9/6/14,2014,59 E Clark ST,"Fuel burner/boiler malfunction, fire confined",42.038512,-91.671668
Hiawatha Fire Department,3,9/8/14,2014,5531 Shamrock CT,Building fire,42.0393619,-91.730503
Hiawatha Fire Department,4,9/25/14,2014,285 Pirie DR,Building fire,42.044365,-91.6709599
Hiawatha Fire Department,3,10/9/14,2014,1400 Blairs Ferry RD,"Cooking fire, confined to container",42.0347503,-91.6920723
Hiawatha Fire Department,7,10/17/14,2014,4503 Blairs Ferry RD,Fires in structure other than in a building,42.039535,-91.726461
Hiawatha Fire Department,6,11/14/14,2014,760 Brandon AVE Apt 4,"Cooking fire, confined to container",42.045448,-91.672167
Hiawatha Fire Department,4,12/7/14,2014,700 Brandon AVE Apt #2,Building fire,42.044959,-91.672157
Hiawatha Fire Department,5,12/13/14,2014,303 Marion ST,Building fire,42.035692,-91.674013
Lisbon Fire Department,3,3/21/04,2004,200 E MARKET ST. STS E,Building fire,41.92254,-91.383472
Lisbon Fire Department,9,2/26/07,2007,245 E HWY. 30 HWY E Apt #14,"Cooking fire, confined to container",41.9178404,-91.3882365
Lisbon Fire Department,10,3/22/07,2007,150 S LIGHT RD. RD S,Building fire,41.9211198,-91.3854466
Lisbon Fire Department,3,2/10/08,2008,514 W MAIN STS W,Building fire,41.9230329,-91.3941
Lisbon Fire Department,7,8/2/08,2008,708 COUNTRY CLUB DRIVE,Building fire,41.91104,-91.401184
Lisbon Fire Department,5,12/28/08,2008,210 W MAIN STS W,Building fire,41.92165,-91.387614
Lisbon Fire Department,6,12/21/09,2009,202 N Jefferson ST,"Cooking fire, confined to container",41.923267,-91.388693
Lisbon Fire Department,7,1/1/10,2010,761 Lillian LN,"Chimney or flue fire, confined to chimney or flue",41.91598,-91.378822
Lisbon Fire Department,1,1/8/10,2010,1000 ABBE VIEW RD,Building fire,41.9211198,-91.3854466
Lisbon Fire Department,9,5/10/10,2010,102 E 5TH AVE E,Building fire,41.927389,-91.384673
Lisbon Fire Department,12,8/17/10,2010,1283 N HOOSIER RD. RD N,Building fire,41.9211198,-91.3854466
Lisbon Fire Department,6,9/1/10,2010,303 W MAIN STS W,Building fire,41.921114,-91.389471
Lisbon Fire Department,9,4/21/12,2012,1107 N HOOSIER RD. RD N,Building fire,41.9211198,-91.3854466
Lisbon Fire Department,9,5/29/12,2012,419 TRUMAN ST,Building fire,41.920288,-91.393647
Lisbon Fire Department,10,6/5/13,2013,938 Meyers DR,Building fire,41.9319298,-91.389353
Lisbon Fire Department,0,11/10/13,2013,202 W Main ST,Building fire,41.921638,-91.387129
Lisbon Fire Department,11,4/11/14,2014,215 3rd AVE E,Building fire,41.924947,-91.38298
Lisbon Fire Department,7,6/2/14,2014,115 S Jackson ST,Building fire,41.920463,-91.384354
Lisbon Fire Department,7,6/23/14,2014,235 W School ST,Building fire,41.9186748,-91.3886631
Lisbon Fire Department,12,12/17/14,2014,717 adams AVE,Building fire,41.8473938,-91.3612417
Marion Fire Department,4,1/12/04,2004,1320 40th Street PL,"Fuel burner/boiler malfunction, fire confined",42.037477,-91.570657
Marion Fire Department,10,1/25/04,2004,1838 Red Haw RD,"Cooking fire, confined to container",41.993299,-91.503019
Marion Fire Department,4,2/22/04,2004,320 15th ST,"Cooking fire, confined to container",42.030012,-91.594287
Marion Fire Department,5,2/28/04,2004,2095 Northview DR,"Chimney or flue fire, confined to chimney or flue",42.044046,-91.588297
Marion Fire Department,4,3/8/04,2004,3333 10th ST,Fires in structure other than in a building,42.055521,-91.596284
Marion Fire Department,4,3/9/04,2004,1200 Meadowview DR Apt 8,"Cooking fire, confined to container",42.019145,-91.597915
Marion Fire Department,4,3/19/04,2004,1975 Maplecrest DR,Building fire,42.04349,-91.589457
Marion Fire Department,4,4/1/04,2004,2921 9th ST,Building fire,42.050914,-91.599906
Marion Fire Department,2,5/8/04,2004,1425 Meadowview DR,Building fire,42.018476,-91.59491
Marion Fire Department,3,5/22/04,2004,1581 3rd AVE,Building fire,42.029902,-91.593037
Marion Fire Department,4,6/4/04,2004,1455 14th AVE,Building fire,42.0391744,-91.5946218
Marion Fire Department,5,6/12/04,2004,2180 ''A'' AVE,Building fire,Not Found,
Marion Fire Department,3,6/21/04,2004,1050 Twixt Town RD,Building fire,42.0277501,-91.6202744
Marion Fire Department,5,7/5/04,2004,1435 George ST,Building fire,42.0394614,-91.5426916
Marion Fire Department,1,7/20/04,2004,2215 Brockman Ave.,Building fire,42.041898,-91.588458
Marion Fire Department,3,8/14/04,2004,360 11th ST,"Cooking fire, confined to container",42.030337,-91.598472
Marion Fire Department,6,8/26/04,2004,3060 18th AVE,Building fire,42.041861,-91.579646
Marion Fire Department,2,8/27/04,2004,474 Ida DR,"Cooking fire, confined to container",42.0355749,-91.5647724
Marion Fire Department,5,10/22/04,2004,91 Partridge DR,Building fire,42.0492289,-91.607896
Marion Fire Department,4,10/23/04,2004,640 Bentley DR Apt 33,Building fire,42.0462509,-91.6023852
Marion Fire Department,4,11/5/04,2004,865 S. 7th ST,"Chimney or flue fire, confined to chimney or flue",42.02163,-91.602378
Marion Fire Department,2,11/13/04,2004,913 7th ST,"Chimney or flue fire, confined to chimney or flue",42.035419,-91.602436
Marion Fire Department,3,11/20/04,2004,750 Marion BLVD,"Cooking fire, confined to container",42.0274296,-91.6190795
Marion Fire Department,1,12/14/04,2004,701 9th AVE,"Chimney or flue fire, confined to chimney or flue",42.034798,-91.602439
Marion Fire Department,2,12/19/04,2004,1408 10th ST,"Chimney or flue fire, confined to chimney or flue",42.039363,-91.599919
Marion Fire Department,1,1/5/05,2005,585 8th AVE Apt #1,"Cooking fire, confined to container",42.033977,-91.604456
Marion Fire Department,3,1/15/05,2005,3840 Willowood AVE,Building fire,42.039982,-91.5713789
Marion Fire Department,2,1/17/05,2005,453 7th AVE,Building fire,42.0331026,-91.6055299
Marion Fire Department,5,1/28/05,2005,1971 Jackson DR,Building fire,42.0421891,-91.5417987
Marion Fire Department,4,1/28/05,2005,3190 Willowridge RD Apt D,"Cooking fire, confined to container",42.040114,-91.577859
Marion Fire Department,3,2/8/05,2005,1 Chapel Ridge CIR Apt Apt. C,Building fire,42.033279,-91.5968958
Marion Fire Department,4,4/12/05,2005,2930 31st ST,"Chimney or flue fire, confined to chimney or flue",42.0507757,-91.5792957
Marion Fire Department,3,4/22/05,2005,2501 Highway 13,"Cooking fire, confined to container",42.043284,-91.549194
Marion Fire Department,3,4/23/05,2005,637 13th ST,Building fire,42.0327411,-91.595539
Marion Fire Department,2,4/24/05,2005,23 Ash DR,Building fire,42.0342033,-91.5735982
Marion Fire Department,7,4/26/05,2005,1512 Berry's Run,Building fire,42.0766599,-91.592482
