Incident FDID,County,Service Name,Time Diff : Alarm - Arrival,time_diff_edit,Incident Date,Year,Full Address,Incident City,Fire Incident Type - Code,Fire Incident Type,full_address_geocode,lat,long
52003,Johnson,Iowa City Fire Department,0:03,3,7/10/06,2006,6 S DUBUQUE ST,IOWA CITY,111,Building fire,"6 S DUBUQUE ST, IOWA CITY, Iowa",41.6609483,-91.5328573
52003,Johnson,Iowa City Fire Department,0:03,3,7/12/06,2006,2239 PLAEN VIEW DR,IOWA CITY,111,Building fire,"2239 PLAEN VIEW DR, IOWA CITY, Iowa",41.642049,-91.572173
52003,Johnson,Iowa City Fire Department,0:03,3,7/14/06,2006,342 S DODGE ST Apt Apt. 1,IOWA CITY,111,Building fire,"342 S DODGE ST Apt Apt. 1, IOWA CITY, Iowa",41.656429,-91.52539
52003,Johnson,Iowa City Fire Department,0:05,5,7/22/06,2006,2972 KEEL BOAT LOOP,IOWA CITY,113,"Cooking fire, confined to container","2972 KEEL BOAT LOOP, IOWA CITY, Iowa",41.628489,-91.517174
52003,Johnson,Iowa City Fire Department,0:04,4,8/1/06,2006,913 N GOVERNOR ST,IOWA CITY,111,Building fire,"913 N GOVERNOR ST, IOWA CITY, Iowa",41.67226,-91.523417
52003,Johnson,Iowa City Fire Department,0:03,3,8/8/06,2006,1036 WOODLAWN AV,IOWA CITY,111,Building fire,"1036 WOODLAWN AV, IOWA CITY, Iowa",41.661672,-91.519373
52003,Johnson,Iowa City Fire Department,0:03,3,8/16/06,2006,310 N CLINTON ST Apt Apt. # 4,IOWA CITY,113,"Cooking fire, confined to container","310 N CLINTON ST Apt Apt. # 4, IOWA CITY, Iowa",41.665052,-91.534222
52003,Johnson,Iowa City Fire Department,0:03,3,8/20/06,2006,1110 N DUBUQUE ST Apt 829C,IOWA CITY,113,"Cooking fire, confined to container","1110 N DUBUQUE ST Apt 829C, IOWA CITY, Iowa",41.6767608,-91.5319081
52003,Johnson,Iowa City Fire Department,0:05,5,8/21/06,2006,620 NORTHWOOD ST,IOWA CITY,113,"Cooking fire, confined to container","620 NORTHWOOD ST, IOWA CITY, Iowa",41.679394,-91.525699
52003,Johnson,Iowa City Fire Department,0:05,5,8/30/06,2006,2000 INDUSTRIAL PARK RD,IOWA CITY,116,"Fuel burner/boiler malfunction, fire confined","2000 INDUSTRIAL PARK RD, IOWA CITY, Iowa",41.6361062,-91.4948517
52003,Johnson,Iowa City Fire Department,0:03,3,9/2/06,2006,210 IOWA AVE Apt 224,IOWA CITY,111,Building fire,"210 IOWA AVE Apt 224, IOWA CITY, Iowa",41.6612767,-91.5329342
52003,Johnson,Iowa City Fire Department,0:23,23,9/2/06,2006,608 EASTMOOR DR,IOWA CITY,111,Building fire,"608 EASTMOOR DR, IOWA CITY, Iowa",41.673475,-91.548267
52003,Johnson,Iowa City Fire Department,0:04,4,9/12/06,2006,1110 N DUBUQUE ST Apt 828C,IOWA CITY,113,"Cooking fire, confined to container","1110 N DUBUQUE ST Apt 828C, IOWA CITY, Iowa",41.6767608,-91.5319081
52003,Johnson,Iowa City Fire Department,0:08,8,9/21/06,2006,1110 N DUBUQUE ST Apt 3rd floor,IOWA CITY,118,"Trash or rubbish fire, contained","1110 N DUBUQUE ST Apt 3rd floor, IOWA CITY, Iowa",41.6767608,-91.5319081
52003,Johnson,Iowa City Fire Department,0:03,3,9/25/06,2006,2631 LAKESIDE DR,IOWA CITY,112,Fires in structure other than in a building,"2631 LAKESIDE DR, IOWA CITY, Iowa",41.634358,-91.497774
52003,Johnson,Iowa City Fire Department,0:02,2,10/7/06,2006,413 N CLINTON ST,IOWA CITY,111,Building fire,"413 N CLINTON ST, IOWA CITY, Iowa",41.6659369,-91.5345525
52003,Johnson,Iowa City Fire Department,0:03,3,10/16/06,2006,319 E CHURCH ST,IOWA CITY,111,Building fire,"319 E CHURCH ST, IOWA CITY, Iowa",41.66772,-91.530726
52003,Johnson,Iowa City Fire Department,0:01,1,10/31/06,2006,1705 S 1 AV,IOWA CITY,113,"Cooking fire, confined to container","1705 S 1 AV, IOWA CITY, Iowa",41.6427535,-91.5055967
52003,Johnson,Iowa City Fire Department,0:04,4,11/3/06,2006,447 N RIVERSIDE DR,IOWA CITY,113,"Cooking fire, confined to container","447 N RIVERSIDE DR, IOWA CITY, Iowa",41.6708038,-91.5403856
52003,Johnson,Iowa City Fire Department,0:04,4,11/5/06,2006,613 S DUBUQUE ST,IOWA CITY,111,Building fire,"613 S DUBUQUE ST, IOWA CITY, Iowa",41.654029,-91.5336
52003,Johnson,Iowa City Fire Department,0:03,3,11/25/06,2006,500 E MARKET ST Apt 4124,IOWA CITY,111,Building fire,"500 E MARKET ST Apt 4124, IOWA CITY, Iowa",41.664111,-91.528407
52003,Johnson,Iowa City Fire Department,0:06,6,12/1/06,2006,1615 CALIFORNIA AV,IOWA CITY,113,"Cooking fire, confined to container","1615 CALIFORNIA AV, IOWA CITY, Iowa",41.635925,-91.512612
52003,Johnson,Iowa City Fire Department,0:03,3,12/8/06,2006,11 N DODGE ST Apt 11 1/2,IOWA CITY,111,Building fire,"11 N DODGE ST Apt 11 1/2, IOWA CITY, Iowa",41.661665,-91.526052
52003,Johnson,Iowa City Fire Department,0:03,3,12/9/06,2006,2801 HWY 6 E Apt 180,IOWA CITY,111,Building fire,"2801 HWY 6 E Apt 180, IOWA CITY, Iowa",41.6352244,-91.5000773
52003,Johnson,Iowa City Fire Department,0:05,5,12/9/06,2006,2801 HWY 6 E Apt Lot 180,IOWA CITY,111,Building fire,"2801 HWY 6 E Apt Lot 180, IOWA CITY, Iowa",41.6352244,-91.5000773
52003,Johnson,Iowa City Fire Department,0:03,3,12/9/06,2006,2801 HWY 6 E Apt 180,IOWA CITY,111,Building fire,"2801 HWY 6 E Apt 180, IOWA CITY, Iowa",41.6352244,-91.5000773
52003,Johnson,Iowa City Fire Department,0:06,6,12/11/06,2006,208 AMHURST ST,IOWA CITY,113,"Cooking fire, confined to container","208 AMHURST ST, IOWA CITY, Iowa",41.6639989,-91.485633
52003,Johnson,Iowa City Fire Department,0:01,1,12/20/06,2006,6 S DUBUQUE ST,IOWA CITY,116,"Fuel burner/boiler malfunction, fire confined","6 S DUBUQUE ST, IOWA CITY, Iowa",41.6609483,-91.5328573
52003,Johnson,Iowa City Fire Department,0:03,3,12/20/06,2006,718 E WASHINGTON ST,IOWA CITY,113,"Cooking fire, confined to container","718 E WASHINGTON ST, IOWA CITY, Iowa",41.660378,-91.525248
52003,Johnson,Iowa City Fire Department,0:04,4,12/22/06,2006,2306 FRIENDSHIP ST,IOWA CITY,111,Building fire,"2306 FRIENDSHIP ST, IOWA CITY, Iowa",41.654066,-91.501497
52003,Johnson,Iowa City Fire Department,0:05,5,12/23/06,2006,102 PADDOCK CIR,IOWA CITY,111,Building fire,"102 PADDOCK CIR, IOWA CITY, Iowa",41.6273512,-91.4925902
52003,Johnson,Iowa City Fire Department,0:04,4,12/29/06,2006,145 S WESTMINSTER ST,IOWA CITY,111,Building fire,"145 S WESTMINSTER ST, IOWA CITY, Iowa",41.659605,-91.492227
52003,Johnson,Iowa City Fire Department,0:05,5,1/1/07,2007,230 MAGOWAN AVE,IOWA CITY,111,Building fire,"230 MAGOWAN AVE, IOWA CITY, Iowa",41.666725,-91.545486
52003,Johnson,Iowa City Fire Department,0:04,4,1/6/07,2007,1956 BROADWAY ST Apt 3,IOWA CITY,111,Building fire,"1956 BROADWAY ST Apt 3, IOWA CITY, Iowa",41.639821,-91.519674
52003,Johnson,Iowa City Fire Department,0:03,3,1/8/07,2007,2016 WESTERN RD,IOWA CITY,111,Building fire,"2016 WESTERN RD, IOWA CITY, Iowa",41.6373589,-91.50586
52003,Johnson,Iowa City Fire Department,0:02,2,1/10/07,2007,935 ESTRON ST,IOWA CITY,113,"Cooking fire, confined to container","935 ESTRON ST, IOWA CITY, Iowa",41.648402,-91.565181
52003,Johnson,Iowa City Fire Department,0:03,3,1/10/07,2007,2835 BROOKSIDE DR,IOWA CITY,114,"Chimney or flue fire, confined to chimney or flue","2835 BROOKSIDE DR, IOWA CITY, Iowa",41.653136,-91.491821
52003,Johnson,Iowa City Fire Department,0:02,2,1/10/07,2007,2501 BRADFORD DR,IOWA CITY,118,"Trash or rubbish fire, contained","2501 BRADFORD DR, IOWA CITY, Iowa",41.6452236,-91.4997897
52003,Johnson,Iowa City Fire Department,0:04,4,1/11/07,2007,736 KIRKWOOD AV,IOWA CITY,113,"Cooking fire, confined to container","736 KIRKWOOD AV, IOWA CITY, Iowa",41.649745,-91.524687
52003,Johnson,Iowa City Fire Department,0:04,4,1/13/07,2007,402 E MARKET ST,IOWA CITY,111,Building fire,"402 E MARKET ST, IOWA CITY, Iowa",41.663706,-91.5298429
52003,Johnson,Iowa City Fire Department,0:02,2,1/15/07,2007,701 OAKNOLL DR,IOWA CITY,113,"Cooking fire, confined to container","701 OAKNOLL DR, IOWA CITY, Iowa",41.6520202,-91.5542455
52003,Johnson,Iowa City Fire Department,0:04,4,1/20/07,2007,600 S CAPITOL ST,IOWA CITY,111,Building fire,"600 S CAPITOL ST, IOWA CITY, Iowa",41.654077,-91.5357499
52003,Johnson,Iowa City Fire Department,0:06,6,1/22/07,2007,2050 TANGLEWOOD ST,IOWA CITY,111,Building fire,"2050 TANGLEWOOD ST, IOWA CITY, Iowa",41.6852329,-91.534886
52003,Johnson,Iowa City Fire Department,0:04,4,1/23/07,2007,1002 E COLLEGE ST Apt 5,IOWA CITY,113,"Cooking fire, confined to container","1002 E COLLEGE ST Apt 5, IOWA CITY, Iowa",41.6591189,-91.520874
52003,Johnson,Iowa City Fire Department,0:06,6,1/24/07,2007,1100 ARTHUR ST Apt D6,IOWA CITY,111,Building fire,"1100 ARTHUR ST Apt D6, IOWA CITY, Iowa",41.648509,-91.4963761
52003,Johnson,Iowa City Fire Department,0:02,2,1/28/07,2007,111 EVANS ST,IOWA CITY,111,Building fire,"111 EVANS ST, IOWA CITY, Iowa",41.662845,-91.521008
52003,Johnson,Iowa City Fire Department,0:02,2,1/28/07,2007,111 EVANS ST,IOWA CITY,111,Building fire,"111 EVANS ST, IOWA CITY, Iowa",41.662845,-91.521008
52003,Johnson,Iowa City Fire Department,0:04,4,2/4/07,2007,730 HAWKINS DR,IOWA CITY,118,"Trash or rubbish fire, contained","730 HAWKINS DR, IOWA CITY, Iowa",41.6630584,-91.5565155
52003,Johnson,Iowa City Fire Department,0:05,5,2/6/07,2007,2105 BROADWAY ST,IOWA CITY,113,"Cooking fire, confined to container","2105 BROADWAY ST, IOWA CITY, Iowa",41.6383719,-91.52101
52003,Johnson,Iowa City Fire Department,0:04,4,2/8/07,2007,527 N LINN ST,IOWA CITY,111,Building fire,"527 N LINN ST, IOWA CITY, Iowa",41.667707,-91.531874
52003,Johnson,Iowa City Fire Department,0:04,4,2/24/07,2007,2609 WESTWINDS DR Apt #5,IOWA CITY,113,"Cooking fire, confined to container","2609 WESTWINDS DR Apt #5, IOWA CITY, Iowa",41.650695,-91.577563
52003,Johnson,Iowa City Fire Department,0:03,3,2/26/07,2007,1040 E BURLINGTON ST,IOWA CITY,111,Building fire,"1040 E BURLINGTON ST, IOWA CITY, Iowa",41.658076,-91.519554
52003,Johnson,Iowa City Fire Department,0:03,3,3/14/07,2007,727 BROWN ST,IOWA CITY,111,Building fire,"727 BROWN ST, IOWA CITY, Iowa",41.669938,-91.524485
52003,Johnson,Iowa City Fire Department,0:03,3,3/21/07,2007,406 S GILBERT ST,IOWA CITY,113,"Cooking fire, confined to container","406 S GILBERT ST, IOWA CITY, Iowa",41.6561864,-91.5300156
52003,Johnson,Iowa City Fire Department,0:04,4,3/21/07,2007,2100 TAYLOR DR,IOWA CITY,111,Building fire,"2100 TAYLOR DR, IOWA CITY, Iowa",41.638641,-91.5183294
52003,Johnson,Iowa City Fire Department,0:03,3,3/31/07,2007,720 E MARKET ST,IOWA CITY,113,"Cooking fire, confined to container","720 E MARKET ST, IOWA CITY, Iowa",41.663846,-91.524861
52003,Johnson,Iowa City Fire Department,0:04,4,4/1/07,2007,3006 BROOKSIDE DR,IOWA CITY,111,Building fire,"3006 BROOKSIDE DR, IOWA CITY, Iowa",41.653551,-91.489223
52003,Johnson,Iowa City Fire Department,0:04,4,4/1/07,2007,27 CONEFLOWER CT,IOWA CITY,111,Building fire,"27 CONEFLOWER CT, IOWA CITY, Iowa",41.630936,-91.499534
52003,Johnson,Iowa City Fire Department,0:06,6,4/5/07,2007,447 N RIVERSIDE DR,IOWA CITY,113,"Cooking fire, confined to container","447 N RIVERSIDE DR, IOWA CITY, Iowa",41.6708038,-91.5403856
52003,Johnson,Iowa City Fire Department,0:03,3,4/10/07,2007,530 S DODGE ST,IOWA CITY,111,Building fire,"530 S DODGE ST, IOWA CITY, Iowa",41.65475,-91.5254099
52003,Johnson,Iowa City Fire Department,0:06,6,4/21/07,2007,1010 W BENTON ST Apt 105,IOWA CITY,113,"Cooking fire, confined to container","1010 W BENTON ST Apt 105, IOWA CITY, Iowa",41.6506144,-91.5542983
52003,Johnson,Iowa City Fire Department,0:04,4,4/26/07,2007,945 CROSS PARK AV,IOWA CITY,113,"Cooking fire, confined to container","945 CROSS PARK AV, IOWA CITY, Iowa",41.6390547,-91.5227834
52003,Johnson,Iowa City Fire Department,0:03,3,4/27/07,2007,642 S DODGE ST Apt 9,IOWA CITY,113,"Cooking fire, confined to container","642 S DODGE ST Apt 9, IOWA CITY, Iowa",41.652968,-91.525447
52003,Johnson,Iowa City Fire Department,0:03,3,4/28/07,2007,1408 TRACY LA,IOWA CITY,111,Building fire,"1408 TRACY LA, IOWA CITY, Iowa",41.639769,-91.515614
52003,Johnson,Iowa City Fire Department,0:05,5,4/30/07,2007,303 N RIVERSIDE DR,IOWA CITY,111,Building fire,"303 N RIVERSIDE DR, IOWA CITY, Iowa",41.667413,-91.540952
52003,Johnson,Iowa City Fire Department,0:03,3,5/2/07,2007,9 HWY 1 W,IOWA CITY,111,Building fire,"9 HWY 1 W, IOWA CITY, Iowa",41.6461657,-91.5408505
52003,Johnson,Iowa City Fire Department,0:04,4,5/6/07,2007,3042 MUSCATINE AVE,IOWA CITY,113,"Cooking fire, confined to container","3042 MUSCATINE AVE, IOWA CITY, Iowa",41.650272,-91.491061
52003,Johnson,Iowa City Fire Department,0:02,2,5/6/07,2007,108 S LINN ST Apt 18,IOWA CITY,113,"Cooking fire, confined to container","108 S LINN ST Apt 18, IOWA CITY, Iowa",41.6597755,-91.531423
52003,Johnson,Iowa City Fire Department,0:06,6,5/7/07,2007,411 PETERSON ST,IOWA CITY,113,"Cooking fire, confined to container","411 PETERSON ST, IOWA CITY, Iowa",41.6565012,-91.4833495
52003,Johnson,Iowa City Fire Department,0:03,3,5/9/07,2007,310 E PRENTISS ST,IOWA CITY,113,"Cooking fire, confined to container","310 E PRENTISS ST, IOWA CITY, Iowa",41.6546928,-91.5310939
52003,Johnson,Iowa City Fire Department,0:03,3,5/9/07,2007,1956 BROADWAY ST,IOWA CITY,113,"Cooking fire, confined to container","1956 BROADWAY ST, IOWA CITY, Iowa",41.639821,-91.519674
52003,Johnson,Iowa City Fire Department,0:04,4,5/11/07,2007,2801 HWY 6 E,IOWA CITY,113,"Cooking fire, confined to container","2801 HWY 6 E, IOWA CITY, Iowa",41.6352244,-91.5000773
52003,Johnson,Iowa City Fire Department,0:03,3,5/13/07,2007,4 AMBER LA,IOWA CITY,111,Building fire,"4 AMBER LA, IOWA CITY, Iowa",41.633073,-91.506663
52003,Johnson,Iowa City Fire Department,0:03,3,5/13/07,2007,4 AMBER LA,IOWA CITY,111,Building fire,"4 AMBER LA, IOWA CITY, Iowa",41.633073,-91.506663
52003,Johnson,Iowa City Fire Department,0:03,3,5/13/07,2007,4 AMBER LA,IOWA CITY,111,Building fire,"4 AMBER LA, IOWA CITY, Iowa",41.633073,-91.506663
52003,Johnson,Iowa City Fire Department,0:05,5,5/17/07,2007,360 RIDGELAND AV Apt 9,IOWA CITY,113,"Cooking fire, confined to container","360 RIDGELAND AV Apt 9, IOWA CITY, Iowa",41.6687883,-91.5409104
52003,Johnson,Iowa City Fire Department,0:05,5,5/17/07,2007,2401 HWY 6 E Apt 3814,IOWA CITY,118,"Trash or rubbish fire, contained","2401 HWY 6 E Apt 3814, IOWA CITY, Iowa",41.6352244,-91.5000773
52003,Johnson,Iowa City Fire Department,0:04,4,5/31/07,2007,207 W BURLINGTON ST,IOWA CITY,111,Building fire,"207 W BURLINGTON ST, IOWA CITY, Iowa",41.6574098,-91.5400565
52003,Johnson,Iowa City Fire Department,0:04,4,6/7/07,2007,207 W BURLINGTON ST,IOWA CITY,112,Fires in structure other than in a building,"207 W BURLINGTON ST, IOWA CITY, Iowa",41.6574098,-91.5400565
52003,Johnson,Iowa City Fire Department,0:02,2,6/7/07,2007,15 REGAL LN,IOWA CITY,113,"Cooking fire, confined to container","15 REGAL LN, IOWA CITY, Iowa",41.63201,-91.50398
52003,Johnson,Iowa City Fire Department,0:03,3,6/12/07,2007,740 MICHAEL ST Apt 8,IOWA CITY,111,Building fire,"740 MICHAEL ST Apt 8, IOWA CITY, Iowa",41.6512802,-91.5449112
52003,Johnson,Iowa City Fire Department,0:04,4,6/18/07,2007,628 N LINN ST,IOWA CITY,111,Building fire,"628 N LINN ST, IOWA CITY, Iowa",41.668905,-91.531184
52003,Johnson,Iowa City Fire Department,0:06,6,6/21/07,2007,902 N DODGE ST,IOWA CITY,111,Building fire,"902 N DODGE ST, IOWA CITY, Iowa",41.67185,-91.524997
52003,Johnson,Iowa City Fire Department,0:05,5,6/25/07,2007,1015 W BENTON ST,IOWA CITY,111,Building fire,"1015 W BENTON ST, IOWA CITY, Iowa",41.649938,-91.553499
52003,Johnson,Iowa City Fire Department,0:04,4,6/27/07,2007,1713 DOVER ST,IOWA CITY,111,Building fire,"1713 DOVER ST, IOWA CITY, Iowa",41.641478,-91.492914
52003,Johnson,Iowa City Fire Department,0:08,8,7/12/07,2007,25 W BURLINGTON ST,IOWA CITY,118,"Trash or rubbish fire, contained","25 W BURLINGTON ST, IOWA CITY, Iowa",41.6576247,-91.5371977
52003,Johnson,Iowa City Fire Department,0:05,5,7/13/07,2007,3146 E WASHINGTON ST,IOWA CITY,111,Building fire,"3146 E WASHINGTON ST, IOWA CITY, Iowa",41.661191,-91.486089
52003,Johnson,Iowa City Fire Department,0:04,4,7/20/07,2007,1506 ROCHESTER AVE,IOWA CITY,111,Building fire,"1506 ROCHESTER AVE, IOWA CITY, Iowa",41.664224,-91.514618
52003,Johnson,Iowa City Fire Department,0:02,2,7/23/07,2007,817 S CAPITOL ST,IOWA CITY,118,"Trash or rubbish fire, contained","817 S CAPITOL ST, IOWA CITY, Iowa",41.6519725,-91.5362669
52003,Johnson,Iowa City Fire Department,0:05,5,8/3/07,2007,201 HAWK RIDGE DR,IOWA CITY,118,"Trash or rubbish fire, contained","201 HAWK RIDGE DR, IOWA CITY, Iowa",41.6478487,-91.5536316
52003,Johnson,Iowa City Fire Department,0:04,4,8/3/07,2007,1910 S GILBERT ST Apt 3,IOWA CITY,111,Building fire,"1910 S GILBERT ST Apt 3, IOWA CITY, Iowa",41.641681,-91.533074
52003,Johnson,Iowa City Fire Department,0:02,2,8/4/07,2007,322 S JOHNSON ST,IOWA CITY,111,Building fire,"322 S JOHNSON ST, IOWA CITY, Iowa",41.6568405,-91.527259
52003,Johnson,Iowa City Fire Department,0:00,0,8/4/07,2007,618 BOWERY ST,IOWA CITY,111,Building fire,"618 BOWERY ST, IOWA CITY, Iowa",41.6542674,-91.5267138
52003,Johnson,Iowa City Fire Department,0:05,5,8/29/07,2007,451 HAWKEYE DR,IOWA CITY,113,"Cooking fire, confined to container","451 HAWKEYE DR, IOWA CITY, Iowa",41.6591392,-91.5799023
52003,Johnson,Iowa City Fire Department,0:04,4,9/1/07,2007,11 CONEFLOWER CT,IOWA CITY,113,"Cooking fire, confined to container","11 CONEFLOWER CT, IOWA CITY, Iowa",41.63098,-91.499882
52003,Johnson,Iowa City Fire Department,0:01,1,9/3/07,2007,321 S LINN ST,IOWA CITY,118,"Trash or rubbish fire, contained","321 S LINN ST, IOWA CITY, Iowa",41.657341,-91.5316779
52003,Johnson,Iowa City Fire Department,0:05,5,9/14/07,2007,1717 WINSTON DR,IOWA CITY,111,Building fire,"1717 WINSTON DR, IOWA CITY, Iowa",41.665367,-91.510489
52003,Johnson,Iowa City Fire Department,0:08,8,9/19/07,2007,1310 FOSTER RD Apt 101,IOWA CITY,113,"Cooking fire, confined to container","1310 FOSTER RD Apt 101, IOWA CITY, Iowa",41.677147,-91.556967
52003,Johnson,Iowa City Fire Department,0:03,3,10/3/07,2007,335 IOWA AV,IOWA CITY,111,Building fire,"335 IOWA AV, IOWA CITY, Iowa",41.6612412,-91.5312429
52003,Johnson,Iowa City Fire Department,0:07,7,10/6/07,2007,725 MORMON TREK BLVD,IOWA CITY,111,Building fire,"725 MORMON TREK BLVD, IOWA CITY, Iowa",41.6520767,-91.574047
52003,Johnson,Iowa City Fire Department,0:05,5,10/11/07,2007,720 MELROSE AV,IOWA CITY,113,"Cooking fire, confined to container","720 MELROSE AV, IOWA CITY, Iowa",41.6568955,-91.5493329
52003,Johnson,Iowa City Fire Department,0:04,4,10/11/07,2007,1053 CROSS PARK AV,IOWA CITY,111,Building fire,"1053 CROSS PARK AV, IOWA CITY, Iowa",41.6390449,-91.5211597
52003,Johnson,Iowa City Fire Department,0:03,3,10/19/07,2007,2000 INDUSTRIAL PARK RD,IOWA CITY,111,Building fire,"2000 INDUSTRIAL PARK RD, IOWA CITY, Iowa",41.6361062,-91.4948517
52003,Johnson,Iowa City Fire Department,0:01,1,10/24/07,2007,804 N DUBUQUE ST,IOWA CITY,111,Building fire,"804 N DUBUQUE ST, IOWA CITY, Iowa",41.670456,-91.532668
52003,Johnson,Iowa City Fire Department,0:02,2,10/30/07,2007,410 RONALDS ST,IOWA CITY,111,Building fire,"410 RONALDS ST, IOWA CITY, Iowa",41.6693799,-91.52955
52003,Johnson,Iowa City Fire Department,0:02,2,11/4/07,2007,2200 LOWER MUSCATINE RD,IOWA CITY,111,Building fire,"2200 LOWER MUSCATINE RD, IOWA CITY, Iowa",41.6404776,-91.5006151
52003,Johnson,Iowa City Fire Department,0:03,3,11/11/07,2007,1107 E BURLINGTON ST,IOWA CITY,111,Building fire,"1107 E BURLINGTON ST, IOWA CITY, Iowa",41.657501,-91.519379
52003,Johnson,Iowa City Fire Department,0:07,7,11/19/07,2007,654 HAWKEYE DR Apt 654,IOWA CITY,111,Building fire,"654 HAWKEYE DR Apt 654, IOWA CITY, Iowa",41.6604012,-91.5801337
52003,Johnson,Iowa City Fire Department,0:06,6,11/24/07,2007,1146 DUCK CREEK DR,IOWA CITY,113,"Cooking fire, confined to container","1146 DUCK CREEK DR, IOWA CITY, Iowa",41.648603,-91.5875499
52003,Johnson,Iowa City Fire Department,0:04,4,11/30/07,2007,51 NEWTON RD,IOWA CITY,111,Building fire,"51 NEWTON RD, IOWA CITY, Iowa",41.6612246,-91.542296
52003,Johnson,Iowa City Fire Department,0:04,4,12/6/07,2007,1642 ABER AV,IOWA CITY,111,Building fire,"1642 ABER AV, IOWA CITY, Iowa",41.64343,-91.564004
52003,Johnson,Iowa City Fire Department,0:05,5,12/10/07,2007,1110 N DUBUQUE ST Apt 214A,IOWA CITY,113,"Cooking fire, confined to container","1110 N DUBUQUE ST Apt 214A, IOWA CITY, Iowa",41.6767608,-91.5319081
52003,Johnson,Iowa City Fire Department,0:04,4,12/11/07,2007,1002 6 AV,IOWA CITY,111,Building fire,"1002 6 AV, IOWA CITY, Iowa",41.649352,-91.509227
52003,Johnson,Iowa City Fire Department,0:06,6,12/12/07,2007,1127 FRANKLIN ST,IOWA CITY,111,Building fire,"1127 FRANKLIN ST, IOWA CITY, Iowa",41.648229,-91.516074
52003,Johnson,Iowa City Fire Department,0:04,4,1/14/08,2008,1527 ABER AV,IOWA CITY,111,Building fire,"1527 ABER AV, IOWA CITY, Iowa",41.642668,-91.562054
52003,Johnson,Iowa City Fire Department,0:05,5,1/20/08,2008,2018 WATERFRONT DR Apt 71,IOWA CITY,111,Building fire,"2018 WATERFRONT DR Apt 71, IOWA CITY, Iowa",41.6392692,-91.5286401
52003,Johnson,Iowa City Fire Department,0:06,6,1/20/08,2008,3365 HANOVER CT,IOWA CITY,114,"Chimney or flue fire, confined to chimney or flue","3365 HANOVER CT, IOWA CITY, Iowa",41.6629432,-91.4838111
52003,Johnson,Iowa City Fire Department,0:04,4,1/20/08,2008,1110 N DUBUQUE ST,IOWA CITY,113,"Cooking fire, confined to container","1110 N DUBUQUE ST, IOWA CITY, Iowa",41.6767608,-91.5319081
52003,Johnson,Iowa City Fire Department,0:06,6,1/28/08,2008,1229 SHANNON DR Apt 214,IOWA CITY,111,Building fire,"1229 SHANNON DR Apt 214, IOWA CITY, Iowa",41.64781,-91.582615
52003,Johnson,Iowa City Fire Department,0:04,4,2/1/08,2008,1958 BROADWAY ST Apt Apt. 10C,IOWA CITY,113,"Cooking fire, confined to container","1958 BROADWAY ST Apt Apt. 10C, IOWA CITY, Iowa",41.6398991,-91.5190885
52003,Johnson,Iowa City Fire Department,0:09,9,2/4/08,2008,1480 S 1ST AVE,IOWA CITY,113,"Cooking fire, confined to container","1480 S 1ST AVE, IOWA CITY, Iowa",41.642954,-91.5026744
52003,Johnson,Iowa City Fire Department,0:03,3,2/7/08,2008,711 E BURLINGTON ST,IOWA CITY,113,"Cooking fire, confined to container","711 E BURLINGTON ST, IOWA CITY, Iowa",41.657504,-91.525448
52003,Johnson,Iowa City Fire Department,0:04,4,2/8/08,2008,814 BENTON DR,IOWA CITY,111,Building fire,"814 BENTON DR, IOWA CITY, Iowa",41.649754,-91.551681
