GIS_Number,"Map Name",Class,Doing_Business_As,Address,Deedholder,Acres,"Residential Occupancy Type","Style Descr","Year Built","Total Living Area","Commercial Occupancy Type","Year Built_2","Gross Bldg Area","2013 Total","2016 Total"
190215100100000,"CITY PROPERTY",EXEMPT,"POLICE FIRING RANGE","OLD RIVER RD SW","CEDAR RAPIDS CITY OF",23.927,"","","","","","","",0,0
190217600100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",10.6874,"","","","","","","",0,0
190220100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND SE","VACANT LAND SE","CEDAR RAPIDS CITY OF",27.0,"","","","","","","",0,0
190222600100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",6.2695,"","","","","","","",0,0
190227600200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.6607,"","","","","","","",0,0
190310100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.216,"","","","","","","",0,0
190320100100000,"CITY PROPERTY",EXEMPT,"TAIT CUMMINGS SPORTS COMPLEX","VACANT LAND SW","CEDAR RAPIDS CITY OF",160.1244,"","","","","","","",0,0
190327600100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",35.1466,"","","","","","","",0,0
190327600400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",8.7334,"","","","","","","",0,0
190332600300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",2.358,"","","","","","","",0,0
190332600400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BOWLING ST SW","CEDAR RAPIDS CITY OF",0.808,"","","","","","","",0,0
190417900200000,"CITY PROPERTY",EXEMPT,"RALIROAD FACILITY","37TH AVE SW","CEDAR RAPIDS CITY OF",4.2425,"","","","","","","",0,0
190440100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","BOWLING ST SW","CEDAR RAPIDS CITY OF",7.832,"","","","","","","",0,0
190440100200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",3.3121,"","","","","","","",0,0
190440100300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",4.2247,"","","","","","","",0,0
190442600500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.5671,"","","","","","","",0,0
190445100300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",11.1455,"","","","","","","",0,0
190522700200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",5.31,"","","","","","","",0,0
190525200100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","33RD AVE SW","CEDAR RAPIDS CITY OF",0.9738,"","","","","","","",0,0
190525200200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","33RD AVE SW","CEDAR RAPIDS CITY OF",0.3786,"","","","","","","",0,0
190535100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",8.4219,"","","","","","","",0,0
190537600200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.835,"","","","","","","",0,0
190610101500000,"CITY PROPERTY",EXEMPT,"STORM WATER MANAGEMENT","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.95,"","","","","","","",0,0
190612600400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.8,"","","","","","","",0,0
190620300100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.7863,"","","","","","","",0,0
190627601800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.46,"","","","","","","",0,0
190627602800000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.47,"","","","","","","",0,0
190627700900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.248,"","","","","","","",0,0
190630200100000,"CITY PROPERTY",EXEMPT,"BEVERLY PARK","VACANT LAND SW","CEDAR RAPIDS CITY OF",42.3399,"","","","","","","",0,0
190640100200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",16.7905,"","","","","","","",0,0
190642600200000,"CITY PROPERTY",EXEMPT,"BEVERLY PARK","VACANT LAND SW","CEDAR RAPIDS CITY OF",30.8802,"","","","","","","",0,0
190645100100000,"CITY PROPERTY",EXEMPT,"FLAHERTY PARK","VACANT LAND SW","CEDAR RAPIDS CITY OF",12.2921,"","","","","","","",0,0
190647600100000,"CITY PROPERTY",EXEMPT,"FLAHERTY PARK","VACANT LAND SW","CEDAR RAPIDS CITY OF",19.2426,"","","","","","","",0,0
190720200100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",8.3609,"","","","","","","",0,0
190722600200000,"CITY PROPERTY",EXEMPT,"STREET SEGMENT","EDGEWOOD RD SW","CEDAR RAPIDS CITY OF",2.293,"","","","","","","",0,0
190722700100000,"CITY PROPERTY",EXEMPT,"BEVERLY GARDENS","VACANT LAND SW","CEDAR RAPIDS CITY OF",43.3004,"","","","","","","",0,0
190812700300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",14.6706,"","","","","","","",0,0
190830100500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","DOWNS BLVD SW","CEDAR RAPIDS CITY OF",0.8244,"","","","","","","",0,0
190830101100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","WILLOW CREEK DR SW","CEDAR RAPIDS CITY OF",1.8423,"","","","","","","",0,0
190920200100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",5.8836,"","","","","","","",0,0
190925100100000,"CITY PROPERTY",EXEMPT,"FIRE STATION #2","50TH AVE CT SW","CEDAR RAPIDS CITY OF",3.39,"","","","","","","",0,0
190930100200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.3437,"","","","","","","",0,0
191112700200000,"CITY PROPERTY",EXEMPT,"NAVAJO PARK","VACANT LAND SW","CEDAR RAPIDS CITY OF",9.9997,"","","","","","","",0,0
191120400400000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.3753,"","","","","","","",0,0
191137700200000,"CITY PROPERTY",EXEMPT,"HOOVER NATURE TRAIL","VACANT LAND SW","CEDAR RAPIDS CITY OF",5.1604,"","","","","","","",0,0
191137701600000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF","","","","","","","","",0,0
191415700900000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.6,"","","","","","","",0,0
191415800700000,"CITY PROPERTY",EXEMPT,"VACANT LAND","ROOSEVELT RD SW","CEDAR RAPIDS CITY OF",0.251,"","","","","","","",0,0
191415800800000,"CITY PROPERTY",EXEMPT,PAVILION,"ROOSEVELT RD SW","CEDAR RAPIDS CITY OF",0.266,"","","","","","","",0,0
191415800900000,"CITY PROPERTY",EXEMPT,"FLAT PARKING","ROOSEVELT RD SW","CEDAR RAPIDS CITY OF",0.281,"","","","","","","",0,0
191415801000000,"CITY PROPERTY",EXEMPT,"HOOVER NATURE TRAIL","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.44,"","","","","","","",0,0
191417900400000,"CITY PROPERTY",EXEMPT,"HOOVER NATURE TRAIL","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.13,"","","","","","","",0,0
191530100200000,"CITY PROPERTY",EXEMPT,"CITY ANIMAL SHELTER","76TH AVE DR SW","CEDAR RAPIDS CITY OF",1.18,"","","","","","","",0,0
191535100100000,"CITY PROPERTY",EXEMPT,"PUMP FOR KIRKWOOD TRUCK DRIVING AREA","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.0345,"","","","","","","",0,0
191547600300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.31,"","","","","","","",0,0
191610203200000,"CITY PROPERTY",EXEMPT,STORAGE,"OKLAHOMA AVE SW","CEDAR RAPIDS CITY OF",0.3101,"","","","","","","",0,0
191610600500000,"CITY PROPERTY",EXEMPT,"WATER RETENTION","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.1415,"","","","","","","",0,0
191612701100000,"CITY PROPERTY",EXEMPT,"UTILITY EASMENT","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.3453,"","","","","","","",0,0
191612701200000,"CITY PROPERTY",EXEMPT,"UTILITY EASEMENT","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.3459,"","","","","","","",0,0
191615200200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",2.12,"","","","","","","",0,0
191615500700000,"CITY PROPERTY",EXEMPT,"STORM WATER MANAGEMENT","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.72,"","","","","","","",0,0
191615800100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.314,"","","","","","","",0,0
191620100100000,"CITY PROPERTY",EXEMPT,"LINCOLNWAY PARK","VACANT LAND SW","CEDAR RAPIDS CITY OF",8.8879,"","","","","","","",0,0
191620100200000,"CITY PROPERTY",EXEMPT,"LINCOLNWAY PARK","KLINGER ST SW","CEDAR RAPIDS CITY OF",5.98,"","","","","","","",0,0
191640100400000,"CITY PROPERTY",EXEMPT,"WATER TANK","VACANT LAND SW","CEDAR RAPIDS CITY OF",2.3188,"","","","","","","",0,0
191640100500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",2.4086,"","","","","","","",0,0
191647700300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.5261,"","","","","","","",0,0
191712600400000,"CITY PROPERTY",EXEMPT,"TANK AND BRICK PUMP BLDG","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.7449,"","","","","","","",0,0
191917600100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",117.72,"","","","","","","",0,0
191920100100000,"CITY PROPERTY",EXEMPT,"AITPORT RIGHT OF WAY","VACANT LAND SW","CEDAR RAPIDS CITY OF",380.14,"","","","","","","",0,0
192022600100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",14.67,"","","","","","","",0,0
192032600100000,"CITY PROPERTY",EXEMPT,"KIRKWOOD SPORTS COMPLEX","VACANT LAND SW","CEDAR RAPIDS CITY OF",61.13,"","","","","","","",0,0
192037600200000,"CITY PROPERTY",EXEMPT,"NEW NATIONAL GUARD BLDG","WRIGHT BROTHERS BLVD SW","CEDAR RAPIDS CITY OF",21.95,"","","","","","","",0,0
192037600400000,"CITY PROPERTY",EXEMPT,DRIVEWAY,"VACANT LAND SW","CEDAR RAPIDS CITY OF",2.53,"","","","","","","",0,0
192912600700000,"CITY PROPERTY",EXEMPT,"VACANT DWELLING","WRIGHT BROTHERS BLVD SW","CEDAR RAPIDS CITY OF",0.346,Single-Family,"1 Story Frame",1920,1336.0,"","","",0,0
192912600800000,"CITY PROPERTY",EXEMPT,"VACANT DWELLING","WRIGHT BROTHERS BLVD SW","CEDAR RAPIDS CITY OF",0.415,Single-Family,"1 Story Frame",1955,1242.0,"","","",0,0
192920100400000,"CITY PROPERTY",EXEMPT,"AIRPORT FACILITY","18TH ST SW","CEDAR RAPIDS CITY OF",155.7365,"","","","","","","",0,0
192922800200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","18TH ST SW","CEDAR RAPIDS CITY OF",0.2089,"","","","","","","",0,0
193010100100000,"CITY PROPERTY",EXEMPT,"EASTERN IOWA AIRPORT","ARTHUR COLLINS PKWY SW","CEDAR RAPIDS CITY OF",937.9435,"","","","","","","",0,0
193020100500000,"CITY PROPERTY",EXEMPT,"FLAT PARKING","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.2193,"","","","","","","",0,0
193037600100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",39.0,"","","","","","","",0,0
193110100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",157.0,"","","","","","","",0,0
193222600100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",35.5,"","","","","","","",0,0
200115601500000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.34,"","","","","","","",0,0
200115700200000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.59,"","","","","","","",0,0
200142900300000,"CITY PROPERTY",EXEMPT,"WATER RETENTION","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.5626,"","","","","","","",0,0
200212602000000,"CITY PROPERTY",EXEMPT,"WATER STORM MANAGEMENT","VACANT LAND SW","CEDAR RAPIDS CITY OF",0.92,"","","","","","","",0,0
200212902300000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",1.18,"","","","","","","",0,0
202410100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",597.63,"","","","","","","",0,0
202525100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",115.3764,"","","","","","","",0,0
202610100100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",115.3766,"","","","","","","",0,0
202612600100000,"CITY PROPERTY",EXEMPT,"VACANT LAND","VACANT LAND SW","CEDAR RAPIDS CITY OF",272.19,"","","","","","","",0,0
