GIS_Number_valuations,Map_Name_valuations,Class_valuations,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total
132435502000000,NW 326,RESIDENTIAL,25000,0,25000,118400,0,143400
132435502100000,NW 326,RESIDENTIAL,29200,0,29200,125600,0,154800
132435502200000,NW 326,RESIDENTIAL,27400,0,27400,151800,0,179200
132435502300000,NW 326,RESIDENTIAL,30800,0,30800,119800,0,150600
132435502400000,NW 326,RESIDENTIAL,31900,0,31900,117700,0,149600
132435502500000,NW 326,RESIDENTIAL,33100,0,33100,126300,0,159400
132435502600000,NW 326,RESIDENTIAL,30600,0,30600,115000,0,145600
132435502700000,NW 326,RESIDENTIAL,30500,0,30500,139100,0,169600
132435502800000,NW 326,RESIDENTIAL,31100,0,31100,126100,0,157200
132435502900000,NW 326,RESIDENTIAL,30600,0,30600,125500,0,156100
132435503000000,NW 326,RESIDENTIAL,29200,0,29200,123500,0,152700
132435503100000,NW 326,RESIDENTIAL,32000,0,32000,151100,0,183100
132435503200000,NW 326,RESIDENTIAL,33400,0,33400,132700,0,166100
132435503300000,NW 326,RESIDENTIAL,32700,0,32700,122600,0,155300
132435503400000,NW 326,RESIDENTIAL,33400,0,33400,134800,0,168200
132435503500000,NW 326,RESIDENTIAL,31200,0,31200,127900,0,159100
132435503600000,NW 326,RESIDENTIAL,30000,0,30000,122900,0,152900
132435503700000,NW 326,RESIDENTIAL,31000,0,31000,164300,0,195300
132435503800000,NW 326,RESIDENTIAL,29800,0,29800,149800,0,179600
132435503900000,NW 326,RESIDENTIAL,30100,0,30100,150400,0,180500
132435504000000,NW 326,RESIDENTIAL,29900,0,29900,109800,0,139700
132435504100000,NW 326,RESIDENTIAL,30300,0,30300,110500,0,140800
132435504200000,NW 326,RESIDENTIAL,29900,0,29900,115800,0,145700
132435504300000,NW 326,RESIDENTIAL,30700,0,30700,109500,0,140200
132435504400000,NW 326,RESIDENTIAL,30200,0,30200,116900,0,147100
132435504500000,NW 326,RESIDENTIAL,26700,0,26700,116000,0,142700
132435504600000,NW 326,RESIDENTIAL,28500,0,28500,112500,0,141000
132435504700000,NW 326,RESIDENTIAL,31300,0,31300,108100,0,139400
132435504800000,NW 326,RESIDENTIAL,31300,0,31300,114200,0,145500
132435504900000,NW 326,RESIDENTIAL,30500,0,30500,122900,0,153400
132435505000000,NW 326,RESIDENTIAL,33900,0,33900,137000,0,170900
132435505100000,NW 326,RESIDENTIAL,30500,0,30500,103000,0,133500
132435505200000,NW 326,RESIDENTIAL,26700,0,26700,100000,0,126700
132435505300000,NW 326,RESIDENTIAL,30800,0,30800,109400,0,140200
132435505400000,NW 326,RESIDENTIAL,26200,0,26200,114200,0,140400
132435505500000,NW 326,RESIDENTIAL,31400,0,31400,103700,0,135100
132435505600000,NW 326,RESIDENTIAL,27900,0,27900,92600,0,120500
132435505700000,NW 326,RESIDENTIAL,25900,0,25900,97900,0,123800
132435505800000,NW 326,RESIDENTIAL,25900,0,25900,111800,0,137700
132435505900000,NW 326,RESIDENTIAL,25900,0,25900,98800,0,124700
132435506000000,NW 326,RESIDENTIAL,25900,0,25900,104400,0,130300
132435506100000,NW 326,RESIDENTIAL,28000,0,28000,102300,0,130300
132435506200000,NW 326,RESIDENTIAL,29200,0,29200,96200,0,125400
132435506300000,NW 326,RESIDENTIAL,29200,0,29200,100000,0,129200
132435506400000,NW 326,RESIDENTIAL,28000,0,28000,114500,0,142500
132435506500000,NW 326,RESIDENTIAL,29200,0,29200,123000,0,152200
132435506600000,NW 326,RESIDENTIAL,29200,0,29200,86600,0,115800
132435506700000,NW 326,RESIDENTIAL,29900,0,29900,118600,0,148500
132435506800000,NW 326,RESIDENTIAL,29700,0,29700,109500,0,139200
132435506900000,NW 326,RESIDENTIAL,32200,0,32200,115900,0,148100
132435600100000,NW 326,RESIDENTIAL,30600,0,30600,103400,0,134000
132435600200000,NW 326,RESIDENTIAL,30600,0,30600,98300,0,128900
132435600300000,NW 326,RESIDENTIAL,27000,0,27000,106000,0,133000
132435600400000,NW 326,RESIDENTIAL,29200,0,29200,91600,0,120800
132435600500000,NW 326,RESIDENTIAL,29200,0,29200,107800,0,137000
132435600600000,NW 326,RESIDENTIAL,29200,0,29200,110600,0,139800
132435600700000,NW 326,RESIDENTIAL,29200,0,29200,103100,0,132300
132435600800000,NW 326,RESIDENTIAL,30800,0,30800,98500,0,129300
132435600900000,NW 326,RESIDENTIAL,29900,0,29900,116900,0,146800
132435601000000,NW 326,RESIDENTIAL,31000,0,31000,111200,0,142200
132435601100000,NW 326,RESIDENTIAL,32500,0,32500,120700,0,153200
132435601200000,NW 326,RESIDENTIAL,32500,0,32500,111800,0,144300
132435601300000,NW 326,RESIDENTIAL,29200,0,29200,109200,0,138400
132435601400000,NW 326,RESIDENTIAL,29200,0,29200,98700,0,127900
132435601500000,NW 326,RESIDENTIAL,27000,0,27000,104100,0,131100
132435700100000,NW 326,RESIDENTIAL,25100,0,25100,119100,0,144200
132435700200000,NW 326,RESIDENTIAL,29800,0,29800,101700,0,131500
132435700300000,NW 326,RESIDENTIAL,27300,0,27300,123300,0,150600
132435700400000,NW 326,RESIDENTIAL,25000,0,25000,106400,0,131400
132435700500000,NW 326,RESIDENTIAL,26800,0,26800,113500,0,140300
132435700600000,NW 326,RESIDENTIAL,25000,0,25000,101900,0,126900
132435700700000,NW 326,RESIDENTIAL,27700,0,27700,120900,0,148600
132435700800000,NW 326,RESIDENTIAL,27300,0,27300,127400,0,154700
132435700900000,NW 326,RESIDENTIAL,31000,0,31000,102800,0,133800
132437600100000,NW 337,RESIDENTIAL,37600,0,37600,91100,0,128700
132437600200000,NW 337,RESIDENTIAL,20300,0,20300,98300,0,118600
132437600300000,NW 337,RESIDENTIAL,40400,0,40400,45600,0,86000
132437600400000,NW 337,RESIDENTIAL,30200,0,30200,155200,0,185400
132437600500000,VACANT LAND,COMMERCIAL,0,75900,75900,0,0,75900
132437600600000,NW 337,RESIDENTIAL,27500,0,27500,0,0,27500
132437600700000,NW 337,RESIDENTIAL,64400,0,64400,165200,0,229600
132437600800000,NW 337,RESIDENTIAL,50800,0,50800,165500,0,216300
132437600900000,NW 337,RESIDENTIAL,60800,0,60800,70800,0,131600
132437700100000,NW 345,RESIDENTIAL,59700,0,59700,154500,0,214200
132437800100000,VACANT LAND,COMMERCIAL,0,49800,49800,0,500,50300
132437800200000,NW 326,RESIDENTIAL,33000,0,33000,60400,0,93400
132437800300000,NW 326,RESIDENTIAL,32400,0,32400,110100,0,142500
132437800400000,NW 326,RESIDENTIAL,31000,0,31000,112500,0,143500
132437800500000,NW 326,RESIDENTIAL,30500,0,30500,111300,0,141800
132437800600000,NW 326,RESIDENTIAL,30900,0,30900,137800,0,168700
132437800700000,NW 326,RESIDENTIAL,31500,0,31500,133500,0,165000
132437800800000,NW 326,RESIDENTIAL,31800,0,31800,119700,0,151500
132437800900000,NW 326,RESIDENTIAL,32000,0,32000,130700,0,162700
132437801000000,NW 326,RESIDENTIAL,31700,0,31700,111800,0,143500
132437801100000,NW 326,RESIDENTIAL,31700,0,31700,127500,0,159200
132437801200000,NW 326,RESIDENTIAL,31200,0,31200,128100,0,159300
132437801300000,NW 326,RESIDENTIAL,31000,0,31000,116400,0,147400
132437801400000,NW 326,RESIDENTIAL,32500,0,32500,137900,0,170400
132437801500000,NW 326,RESIDENTIAL,32800,0,32800,130500,0,163300
132437801600000,NW 326,RESIDENTIAL,32500,0,32500,118200,0,150700
132437801700000,NW 326,RESIDENTIAL,32200,0,32200,132100,0,164300
132437801800000,NW 326,RESIDENTIAL,31900,0,31900,108200,0,140100
132437801900000,NW 326,RESIDENTIAL,31600,0,31600,119600,0,151200
132437802000000,NW 326,RESIDENTIAL,31900,0,31900,107600,0,139500
132437802100000,NW 326,RESIDENTIAL,33800,0,33800,122200,0,156000
132437900100000,NW 326,RESIDENTIAL,30900,0,30900,117600,0,148500
132437900200000,NW 326,RESIDENTIAL,30600,0,30600,129900,0,160500
132437900300000,NW 326,RESIDENTIAL,31000,0,31000,126800,0,157800
132437900400000,NW 326,RESIDENTIAL,30900,0,30900,138100,0,169000
132437900500000,NW 326,RESIDENTIAL,31400,0,31400,118400,0,149800
132437900600000,NW 326,RESIDENTIAL,32300,0,32300,119500,0,151800
132437900700000,NW 326,RESIDENTIAL,30300,0,30300,126300,0,156600
132437900800000,NW 326,RESIDENTIAL,31000,0,31000,138200,0,169200
132437900900000,NW 326,RESIDENTIAL,30700,0,30700,122600,0,153300
132437901000000,NW 326,RESIDENTIAL,30800,0,30800,125000,0,155800
132437901100000,NW 326,RESIDENTIAL,29300,0,29300,141700,0,171000
132438000100000,NW 326,RESIDENTIAL,31600,0,31600,134600,0,166200
132438000200000,NW 326,RESIDENTIAL,30100,0,30100,125000,0,155100
132438000300000,NW 326,RESIDENTIAL,31900,0,31900,121600,0,153500
132438000400000,NW 326,RESIDENTIAL,27200,0,27200,106300,0,133500
132438000500000,NW 326,RESIDENTIAL,31000,0,31000,124200,0,155200
132438000600000,NW 326,RESIDENTIAL,28800,0,28800,126300,0,155100
132438000700000,NW 326,RESIDENTIAL,29100,0,29100,127600,0,156700
132438000800000,NW 326,RESIDENTIAL,29800,0,29800,168200,0,198000
132438000900000,NW 326,RESIDENTIAL,33000,0,33000,118300,0,151300
132438001000000,NW 326,RESIDENTIAL,31100,0,31100,126500,0,157600
132438001100000,NW 326,RESIDENTIAL,32300,0,32300,111000,0,143300
132438001200000,NW 326,RESIDENTIAL,33900,0,33900,138700,0,172600
132438001300000,NW 326,RESIDENTIAL,30400,0,30400,118200,0,148600
132438001400000,NW 326,RESIDENTIAL,30000,0,30000,129600,0,159600
132438001500000,NW 326,RESIDENTIAL,32600,0,32600,125300,0,157900
132438001600000,NW 326,RESIDENTIAL,30400,0,30400,114900,0,145300
132438001700000,NW 326,RESIDENTIAL,31100,0,31100,116700,0,147800
132438001800000,NW 326,RESIDENTIAL,31400,0,31400,110900,0,142300
132438001900000,NW 326,RESIDENTIAL,30500,0,30500,100300,0,130800
132438002000000,NW 326,RESIDENTIAL,31700,0,31700,109000,0,140700
132438002100000,NW 326,RESIDENTIAL,32300,0,32300,128600,0,160900
132438002200000,NW 326,RESIDENTIAL,30300,0,30300,133300,0,163600
132438002300000,NW 326,RESIDENTIAL,32100,0,32100,71500,0,103600
132438002400000,NW 326,RESIDENTIAL,35900,0,35900,68100,0,104000
132438002500000,NW 326,RESIDENTIAL,44300,0,44300,110500,0,154800
132438002600000,NW 326,RESIDENTIAL,64500,0,64500,109200,0,173700
132438002700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
132438002702000,ANTENNAS/TOWERS(BLL),COMMERCIAL,0,0,0,0,9200,9200
132438002800000,NW 326,RESIDENTIAL,64200,0,64200,116300,0,180500
132438002900000,NW 326,RESIDENTIAL,33700,0,33700,98300,0,132000
132438003000000,NW 326,RESIDENTIAL,25700,0,25700,136900,0,162600
132440100100000,NW 309,RESIDENTIAL,37500,0,37500,178500,0,216000
132440200100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
132440200300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
132440200400000,NW 337,RESIDENTIAL,1300,0,1300,0,0,1300
132440200500000,NW 337,RESIDENTIAL,5100,0,5100,0,0,5100
132440200600000,NW 309,RESIDENTIAL,35100,0,35100,153900,0,189000
132440200700000,NW 309,RESIDENTIAL,41600,0,41600,163600,0,205200
132440200800000,NW 309,RESIDENTIAL,40700,0,40700,153000,0,193700
132440200900000,NW 309,RESIDENTIAL,32000,0,32000,166100,0,198100
132440201000000,NW 309,RESIDENTIAL,42800,0,42800,163600,0,206400
132440201100000,NW 309,RESIDENTIAL,34500,0,34500,144700,0,179200
132440201200000,NW 309,RESIDENTIAL,35600,0,35600,151800,0,187400
132440201300000,NW 309,RESIDENTIAL,56100,0,56100,134600,0,190700
132440201400000,NW 309,RESIDENTIAL,38400,0,38400,128800,0,167200
132440201500000,NW 337,RESIDENTIAL,29300,0,29300,92100,0,121400
132440201600000,NW 337,RESIDENTIAL,29300,0,29300,139200,0,168500
132440201700000,NW 337,RESIDENTIAL,29800,0,29800,66800,0,96600
132440201800000,NW 337,RESIDENTIAL,28400,0,28400,140500,0,168900
132440201900000,NW 337,RESIDENTIAL,30300,0,30300,102900,0,133200
132440202000000,NW 337,RESIDENTIAL,23300,0,23300,184800,0,208100
132440202100000,NW 337,RESIDENTIAL,21500,0,21500,42500,0,64000
132440202200000,NW 337,RESIDENTIAL,2000,0,2000,4800,0,6800
132440202300000,NW 337,RESIDENTIAL,18500,0,18500,61100,0,79600
132440202400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
132440300100000,NW 337,RESIDENTIAL,52100,0,52100,71700,0,123800
132440300200000,NW 337,RESIDENTIAL,29500,0,29500,90900,0,120400
132440300300000,NW 305,RESIDENTIAL,27200,0,27200,142400,0,169600
132440300400000,NW 305,RESIDENTIAL,27100,0,27100,95100,0,122200
132440300500000,NW 305,RESIDENTIAL,26900,0,26900,122400,0,149300
132440300600000,NW 305,RESIDENTIAL,26600,0,26600,134100,0,160700
132440300700000,NW 305,RESIDENTIAL,26600,0,26600,137100,0,163700
132440300800000,NW 305,RESIDENTIAL,26500,0,26500,136200,0,162700
132440300900000,NW 337,RESIDENTIAL,29700,0,29700,0,0,29700
132440301000000,NW 305,RESIDENTIAL,27500,0,27500,156800,0,184300
132440301100000,NW 337,RESIDENTIAL,30400,0,30400,248900,0,279300
132440301200000,NW 337,RESIDENTIAL,30400,0,30400,0,0,30400
132440301300000,NW 337,RESIDENTIAL,71800,0,71800,193500,0,265300
132440301400000,NW 337,RESIDENTIAL,40300,0,40300,84300,0,124600
132440301500000,NW 337,RESIDENTIAL,34100,0,34100,101700,0,135800
132440301600000,NW 337,RESIDENTIAL,60500,0,60500,0,0,60500
132440301700000,NW 305,RESIDENTIAL,28600,0,28600,156900,0,185500
132440301800000,NW 305,RESIDENTIAL,26700,0,26700,137100,0,163800
132440301900000,NW 305,RESIDENTIAL,27800,0,27800,157200,0,185000
132440302000000,NW 305,RESIDENTIAL,28500,0,28500,185200,0,213700
132440302100000,NW 305,RESIDENTIAL,26600,0,26600,139200,0,165800
132440302200000,NW 305,RESIDENTIAL,26600,0,26600,141300,0,167900
132440302300000,NW 305,RESIDENTIAL,26600,0,26600,130500,0,157100
132440302400000,NW 305,RESIDENTIAL,26600,0,26600,152400,0,179000
132440302500000,NW 305,RESIDENTIAL,25900,0,25900,143100,0,169000
132440302600000,NW 305,RESIDENTIAL,26300,0,26300,161100,0,187400
132442600100000,NW 315,RESIDENTIAL,34400,0,34400,130700,0,165100
132442600200000,NW 315,RESIDENTIAL,29700,0,29700,122500,0,152200
132442600300000,NW 315,RESIDENTIAL,29700,0,29700,108100,0,137800
132442600400000,NW 315,RESIDENTIAL,29700,0,29700,122800,0,152500
132442600500000,NW 315,RESIDENTIAL,29700,0,29700,123700,0,153400
132442600600000,NW 315,RESIDENTIAL,29700,0,29700,109500,0,139200
132442600700000,NW 315,RESIDENTIAL,29700,0,29700,117900,0,147600
132442600800000,NW 315,RESIDENTIAL,20400,0,20400,118700,0,139100
132442600900000,NW 315,RESIDENTIAL,20400,0,20400,5100,0,25500
132442700100000,NW 315,RESIDENTIAL,29700,0,29700,117400,0,147100
132442700200000,NW 315,RESIDENTIAL,40800,0,40800,167900,0,208700
132442700300000,NW 315,RESIDENTIAL,17800,0,17800,52800,0,70600
132442700400000,NW 315,RESIDENTIAL,16500,0,16500,76900,0,93400
132442700500000,NW 315,RESIDENTIAL,12600,0,12600,129800,0,142400
132442700600000,NW 315,RESIDENTIAL,50000,0,50000,96900,0,146900
132442700700000,NW 315,RESIDENTIAL,47100,0,47100,119000,0,166100
132442700800000,NW 315,RESIDENTIAL,29700,0,29700,115000,0,144700
132442700900000,NW 315,RESIDENTIAL,29700,0,29700,125800,0,155500
132442701000000,NW 315,RESIDENTIAL,29700,0,29700,112700,0,142400
132442701100000,NW 315,RESIDENTIAL,29700,0,29700,120000,0,149700
132442701200000,NW 315,RESIDENTIAL,29700,0,29700,122100,0,151800
132442701300000,NW 315,RESIDENTIAL,29700,0,29700,128700,0,158400
132442800100000,NW 315,RESIDENTIAL,17500,0,17500,117300,0,134800
132442800200000,NW 315,RESIDENTIAL,31500,0,31500,136200,0,167700
132442800300000,NW 315,RESIDENTIAL,39300,0,39300,148900,0,188200
132442800400000,NW 315,RESIDENTIAL,39300,0,39300,154300,0,193600
132442800500000,NW 315,RESIDENTIAL,40100,0,40100,141600,0,181700
132442800700000,NW 315,RESIDENTIAL,41900,0,41900,169600,0,211500
132442800800000,NW 315,RESIDENTIAL,41400,0,41400,180600,0,222000
132442800900000,NW 315,RESIDENTIAL,41300,0,41300,178400,0,219700
132442801000000,NW 315,RESIDENTIAL,38500,0,38500,130200,0,168700
132442801100000,NW 315,RESIDENTIAL,38500,0,38500,147200,0,185700
132442801400000,NW 309,RESIDENTIAL,34700,0,34700,197200,0,231900
132442801500000,NW 337,RESIDENTIAL,35500,0,35500,93300,0,128800
132442801600000,NW 309,RESIDENTIAL,37800,0,37800,176600,0,214400
132442801700000,NW 309,RESIDENTIAL,38600,0,38600,133300,0,171900
132442801800000,NW 309,RESIDENTIAL,38600,0,38600,149700,0,188300
132442801900000,NW 315,RESIDENTIAL,32600,0,32600,94900,0,127500
132442802000000,NW 315,RESIDENTIAL,37100,0,37100,140700,0,177800
132442802100000,NW 315,RESIDENTIAL,28500,0,28500,120400,0,148900
132442802200000,NW 315,RESIDENTIAL,28500,0,28500,0,0,28500
132442802300000,NW 315,RESIDENTIAL,30600,0,30600,302600,0,333200
132442802400000,NW 315,RESIDENTIAL,28500,0,28500,114000,0,142500
132442802500000,NW 315,RESIDENTIAL,28500,0,28500,113300,0,141800
132442802600000,NW 315,RESIDENTIAL,29500,0,29500,50500,0,80000
132442802700000,NW 315,RESIDENTIAL,29500,0,29500,33900,0,63400
132442802800000,NW 315,RESIDENTIAL,14700,0,14700,37000,0,51700
132442802900000,NW 315,RESIDENTIAL,17500,0,17500,135900,0,153400
132442803000000,NW 315,RESIDENTIAL,17500,0,17500,83400,0,100900
132442803100000,NW 315,RESIDENTIAL,17500,0,17500,129100,0,146600
132442803200000,NW 315,RESIDENTIAL,0,0,0,0,0,0
132442803300000,NW 337,RESIDENTIAL,41500,0,41500,169600,0,211100
132442803400000,NW 337,RESIDENTIAL,41300,0,41300,200300,0,241600
132442803500000,NW 337,RESIDENTIAL,37200,0,37200,241300,0,278500
132442803600000,NW 309,RESIDENTIAL,58100,0,58100,199700,0,257800
132442900100000,NW 337,RESIDENTIAL,67100,0,67100,129400,0,196500
132442900200000,NW 337,RESIDENTIAL,67100,0,67100,47800,0,114900
132442900400000,NW 337,RESIDENTIAL,23700,0,23700,67800,0,91500
132442900500000,NW 337,AG LAND,1300,0,1300,0,0,1300
132442900600000,NW 337,RESIDENTIAL,61300,0,61300,65700,0,127000
132442900700000,NW 337,RESIDENTIAL,60000,0,60000,125100,0,185100
132442900800000,NW 337,RESIDENTIAL,22400,0,22400,0,0,22400
132445100100000,NW 337,RESIDENTIAL,33300,0,33300,0,0,33300
132445100200000,NW 337,RESIDENTIAL,15000,0,15000,17400,0,32400
132445100300000,NW 337,RESIDENTIAL,26900,0,26900,25200,0,52100
132445100400000,NW 337,RESIDENTIAL,21800,0,21800,35400,0,57200
132445100500000,NW 337,RESIDENTIAL,54100,0,54100,153600,0,207700
132445100600000,NW 337,RESIDENTIAL,56800,0,56800,51500,0,108300
132445100700000,NW 337,RESIDENTIAL,68800,0,68800,67700,0,136500
132445100800000,NW 337,RESIDENTIAL,19800,0,19800,31500,0,51300
132445100900000,NW 337,RESIDENTIAL,19800,0,19800,100600,0,120400
132445101000000,NW 337,RESIDENTIAL,19800,0,19800,90800,0,110600
132445101100000,NW 337,RESIDENTIAL,26400,0,26400,94900,0,121300
132445101200000,SHOP,COMMERCIAL,0,181300,181300,0,456800,638100
132445101300000,NW 337,RESIDENTIAL,30600,0,30600,29200,0,59800
132445200100000,NW 337,RESIDENTIAL,28100,0,28100,115200,0,143300
132445200200000,NW 337,RESIDENTIAL,26400,0,26400,46700,0,73100
132445200300000,NW 337,RESIDENTIAL,29800,0,29800,89700,0,119500
132445200400000,NW 337,RESIDENTIAL,23100,0,23100,118900,0,142000
132445200500000,NW 337,RESIDENTIAL,27300,0,27300,91600,0,118900
132445200600000,NW 337,RESIDENTIAL,27300,0,27300,87300,0,114600
132445200700000,NW 337,RESIDENTIAL,31200,0,31200,87600,0,118800
132445200800000,VACANT LAND,COMMERCIAL,0,48800,48800,0,0,48800
132445200900000,SHOP,COMMERCIAL,70200,199800,270000,177400,194600,642000
132445201000000,NW 337,RESIDENTIAL,30800,0,30800,73700,0,104500
132445201100000,NW 337,RESIDENTIAL,31800,0,31800,29000,0,60800
132445201200000,NW 337,RESIDENTIAL,29700,0,29700,4700,0,34400
132445201300000,NW 337,RESIDENTIAL,31600,0,31600,27700,0,59300
132445201400000,SMALL RETAIL,COMMERCIAL,0,39600,39600,0,69600,109200
132445201500000,NW 337,RESIDENTIAL,20400,0,20400,111700,0,132100
132445201600000,NW 337,RESIDENTIAL,20100,0,20100,74900,0,95000
132445201700000,NW 337,RESIDENTIAL,27100,0,27100,87200,0,114300
132445201800000,NW 337,RESIDENTIAL,21800,0,21800,0,0,21800
132445201900000,NW 337,RESIDENTIAL,27300,0,27300,185400,0,212700
132445202000000,NW 337,RESIDENTIAL,51600,0,51600,71700,0,123300
132445202100000,NW 337,RESIDENTIAL,51600,0,51600,65200,0,116800
132445202200000,NW 337,RESIDENTIAL,31200,0,31200,126600,0,157800
132445202300000,NW 337,RESIDENTIAL,19800,0,19800,92700,0,112500
132445202400000,NW 337,RESIDENTIAL,28100,0,28100,104200,0,132300
132445202500000,NW 337,RESIDENTIAL,26400,0,26400,49600,0,76000
132445202600000,NW 337,RESIDENTIAL,51600,0,51600,82300,0,133900
132447600100000,NW 337,RESIDENTIAL,37100,0,37100,8300,0,45400
132447600200000,NW 337,RESIDENTIAL,18300,0,18300,78900,0,97200
132447600300000,NW 324,RESIDENTIAL,23400,0,23400,90700,0,114100
132447600400000,NW 324,RESIDENTIAL,23200,0,23200,104700,0,127900
132447600500000,NW 324,RESIDENTIAL,23200,0,23200,101700,0,124900
132447600600000,NW 324,RESIDENTIAL,23200,0,23200,89900,0,113100
132447600700000,NW 324,RESIDENTIAL,23200,0,23200,82500,0,105700
132447600800000,NW 324,RESIDENTIAL,23200,0,23200,99600,0,122800
132447600900000,NW 324,RESIDENTIAL,23200,0,23200,98800,0,122000
132447601000000,NW 324,RESIDENTIAL,23200,0,23200,109800,0,133000
132447601100000,NW 324,RESIDENTIAL,23200,0,23200,92700,0,115900
132447601200000,NW 324,RESIDENTIAL,24000,0,24000,114400,0,138400
132447601300000,NW 337,RESIDENTIAL,75700,0,75700,0,0,75700
132447601400000,CHURCH,EXEMPT,0,354100,354100,0,465400,819500
132447700100000,NW 324,RESIDENTIAL,23900,0,23900,83700,0,107600
132447700200000,NW 324,RESIDENTIAL,23200,0,23200,88200,0,111400
132447700300000,NW 324,RESIDENTIAL,23200,0,23200,103900,0,127100
132447700400000,NW 324,RESIDENTIAL,23200,0,23200,110600,0,133800
132447700500000,NW 324,RESIDENTIAL,23200,0,23200,89700,0,112900
132447700600000,NW 324,RESIDENTIAL,23200,0,23200,104500,0,127700
132447700700000,NW 324,RESIDENTIAL,23200,0,23200,90700,0,113900
132447700800000,NW 324,RESIDENTIAL,23200,0,23200,83400,0,106600
132447700900000,NW 324,RESIDENTIAL,23200,0,23200,98300,0,121500
132447701000000,NW 324,RESIDENTIAL,23600,0,23600,155800,0,179400
132447701100000,NW 337,RESIDENTIAL,31200,0,31200,52400,0,83600
132447701200000,NW 337,RESIDENTIAL,29300,0,29300,21100,0,50400
