GIS_Number,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area,_unnamed,2010 Land Res,2010 Land Comm,2010 Land Total,2010 Dwlg,2010 Improv,2010 Total,2008 Land,2008 Dwlg,2008 Improv,2008 total,GIS_Number_valuations,Map_Name_valuations,Class_valuations,2016 Land Res,2016 Land Comm,2016 Land Total,2016 Dwlg,2016 Improv,2016 Total
191610600500000,,Exempt,E-15 CITY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1415,,,,,,,,,0,0,0,0,0,0,0,0,0,0,191610600500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191612701100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.3453,,,,,,,,,0,0,0,0,0,0,0,0,0,0,191612701100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191612701200000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,0.3459,,,,,,,,,0,0,0,0,0,0,0,0,0,0,191612701200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191615200200000,,Exempt,SW 422,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,2.12,,,,,,,,,0,0,0,0,0,0,0,0,0,0,191615200200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191615500700000,,Exempt,SW 422,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.72,,,,,,,,,0,0,0,0,0,0,0,0,0,0,191615500700000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191620100100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,8.8879,,,,,,,,,0,0,0,0,0,0,0,0,0,0,191620100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191620100200000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,5.8399,,,,,,,,,0,0,0,0,0,0,0,0,0,0,191620100200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191640100400000,,Exempt,E-15 CITY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,2.3188,,,,,,,,,0,0,0,0,0,0,0,0,0,0,191640100400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191640100500000,,Exempt,E-15 CITY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,2.4086,,,,,,,,,0,0,0,0,0,0,0,0,0,0,191640100500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191647700300000,,Exempt,E-15 CITY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.5261,,,,,,,,,0,0,0,0,0,0,0,0,0,0,191647700300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191712600400000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,1.7449,,,,,,,,,0,0,0,0,0,0,0,0,0,0,191712600400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191917600100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,118.0134,,,,,,,,,0,0,0,0,0,0,0,0,0,0,191917600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
191920100100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,380.7,,,,,,,,,0,0,0,0,0,0,0,0,0,0,191920100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
192022600100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,14.9277,,,,,,,,,0,0,0,0,0,0,0,0,0,0,192022600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
192030100200000,,Exempt,SW 418,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,37.36,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
192032600100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,61.13,,,,,,,,,0,0,0,0,0,0,0,0,0,0,192032600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
192037600200000,,Exempt,SW 418,1500,WRIGHT BROTHERS BLVD SW,CEDAR RAPIDS CITY OF,21.95,,,,,,,,,0,0,0,0,0,0,0,0,0,0,192037600200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
192037600300000,,Exempt,SW 418,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,13.22,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
192920100400000,,Exempt,E-15 CITY,9505,18TH ST SW,CITY OF CEDAR RAPIDS,155.7365,,,,,,,,,0,0,0,0,0,0,0,0,0,0,192920100400000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
193010100100000,,Exempt,E-15 CITY,2121,ARTHUR COLLINS PKWY SW,CITY OF CEDAR RAPIDS,937.9435,,,,,,,,,0,0,0,0,0,0,0,0,0,0,193010100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
193020100500000,,Exempt,E-15 CITY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.2193,,,,,,,,,0,0,0,0,0,0,0,0,0,0,193020100500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
193037600100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,39.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,193037600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
193110100100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,157.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,193110100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
193222600100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,35.5,,,,,,,,,0,0,0,0,0,0,0,0,0,0,193222600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
200115601500000,,Exempt,E-15 CITY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.34,,,,,,,,,0,0,0,0,0,0,0,0,0,0,200115601500000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
200115700200000,,Exempt,E-15 CITY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.59,,,,,,,,,0,0,0,0,0,0,0,0,0,0,200115700200000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
200142900300000,,Exempt,E-15 CITY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.5626,,,,,,,,,0,0,0,0,0,0,0,0,0,0,200142900300000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
202410100100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,597.63,,,,,,,,,0,0,0,0,0,0,0,0,0,0,202410100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
202525100100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,115.3764,,,,,,,,,0,0,0,0,0,0,0,0,0,0,202525100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
202610100100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CITY OF CEDAR RAPIDS,115.3766,,,,,,,,,0,0,0,0,0,0,0,0,0,0,202610100100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
202612600100000,,Exempt,E-15 CITY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,272.19,,,,,,,,,0,0,0,0,0,0,0,0,0,0,202612600100000,CITY PROPERTY,EXEMPT,0,0,0,0,0,0
