GIS_Number,GIS_Number_2,Doing_Business_As,Class,Map Name,Hse#,Address,Deedholder,Acres,Residential Occupancy Type,Style Descr,Year Built,Total Living Area,Commercial Occupancy Type,Year Built_2,Gross Bldg Area
142823000100000,142823000100000,VACANT LAND ALONG RIVER,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.791,,,,,,,
142735100100000,142735100100000,VACANT LAND ALONG RIVER,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,5.3,,,,,,,
143647700100000,143647700100000,VACANT LAND ALONG RIVER,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,17.6063,,,,,,,
143545200100000,143545200100000,VACANT LAND AND LAKE,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,12.69,,,,,,,
142822600100000,142822600100000,VACANT LAND OFF RIVER,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.38,,,,,,,
190220100100000,190220100100000,VACANT LAND SE,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,27.0,,,,,,,
142918001900000,142918001900000,VACANT LAND WITH CONCRETE SLAB,EXEMPT,CITY PROPERTY,110,6TH ST SW,CEDAR RAPIDS CITY OF,0.056,,,,,,,
142917800200000,142917800200000,VACANT LAND WITH CONCRETE SLAB,EXEMPT,CITY PROPERTY,630,1ST AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142848601200000,142848601200000,VACANT LAND WITH GARAGE,EXEMPT,CITY PROPERTY,74,18TH AVE SW,CEDAR RAPIDS CITY OF,0.115,Detached Structures Only,,1990,,,,
142840601600000,142840601600000,VACANT LAND WITH PAVING,EXEMPT,CITY PROPERTY,1207,2ND ST SE,CEDAR RAPIDS CITY OF,0.2893,,,,,,,
142910900100000,142910900100000,VACANT LOT,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.038,,,,,,,
142830100200000,142830100200000,VACANT LOT,EXEMPT,CITY PROPERTY,727,1ST ST SW,CEDAR RAPIDS CITY OF,0.0937,,,,,,,
143423101200000,143423101200000,VACANT LOT,EXEMPT,CITY PROPERTY,103,BOWLING ST SW,CEDAR RAPIDS CITY OF,0.1019,,,,,,,
142848301000000,142848301000000,VACANT LOT,EXEMPT,CITY PROPERTY,1705,B ST SW,CEDAR RAPIDS CITY OF,0.1148,,,,,,,
142910900200000,142910900200000,VACANT LOT,EXEMPT,CITY PROPERTY,616,C AVE NW,CEDAR RAPIDS CITY OF,0.1286,,,,,,,
142048600600000,142048600600000,VACANT LOT,EXEMPT,CITY PROPERTY,325,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142048600700000,142048600700000,VACANT LOT,EXEMPT,CITY PROPERTY,329,F AVE NW,CEDAR RAPIDS CITY OF,0.129,,,,,,,
142910900300000,142910900300000,VACANT LOT,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.165,,,,,,,
142820600100000,142820600100000,VACANT LOT,EXEMPT,CITY PROPERTY,109,3RD AVE SE,CEDAR RAPIDS CITY OF,0.1656,,,,,,,
142847800600000,142847800600000,VACANT LOT,EXEMPT,CITY PROPERTY,72,15TH AVE SW,CEDAR RAPIDS CITY OF,0.1716,,,,,,,
142847800900000,142847800900000,VACANT LOT,EXEMPT,CITY PROPERTY,1505,B ST SW,CEDAR RAPIDS CITY OF,0.228,,,,,,,
142845400800000,142845400800000,VACANT LOT,EXEMPT,CITY PROPERTY,1223,1ST ST SW,CEDAR RAPIDS CITY OF,0.2296,,,,,,,
142840600400000,142840600400000,VACANT LOT,EXEMPT,CITY PROPERTY,1221,1ST ST SE,CEDAR RAPIDS CITY OF,0.2324,,,,,,,
142847800700000,142847800700000,VACANT LOT,EXEMPT,CITY PROPERTY,68,15TH AVE SW,CEDAR RAPIDS CITY OF,0.2479,,,,,,,
143310100600000,143310100600000,VACANT LOT,EXEMPT,CITY PROPERTY,2027,C ST SW,CEDAR RAPIDS CITY OF,0.2571,,,,,,,
142840600500000,142840600500000,VACANT LOT,EXEMPT,CITY PROPERTY,1229,1ST ST SE,CEDAR RAPIDS CITY OF,0.2961,,,,,Warehouse,1967,2572
142910800500000,142910800500000,VACANT LOT,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.4,,,,,,,
142823100100000,142823100100000,VACANT LOT,EXEMPT,CITY PROPERTY,100,1ST ST SW,CEDAR RAPIDS CITY OF,1.1582,,,,,,,
142048101500000,142048101500000,VACANT STRP OF LAND,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.032,,,,,,,
143137702100000,143137702100000,VAN BUREN PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.2936,,,,,,,
143137702000000,143137702000000,VAN BUREN PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.8283,,,,,,,
142632600200000,142632600200000,VAN VECHTEN PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,21.0,,,,,,,
142625100100000,142625100100000,VAN VECHTEN PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,76.0,,,,,,,
142930600100000,142930600100000,VETERANS MEMORIAL STADIUM,EXEMPT,CITY PROPERTY,950,ROCKFORD RD SW,CEDAR RAPIDS CITY OF,20.0032,,,,,,,
143020300100000,143020300100000,VINTON DITCH,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,5.7,,,,,,,
143013000300000,143013000300000,WATER DRAINAGE,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.3902,,,,,,,
191610600500000,191610600500000,WATER RETENTION,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.1415,,,,,,,
200142900300000,200142900300000,WATER RETENTION,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.5626,,,,,,,
142027700500000,142027700500000,WATER RETENTION,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.72,,,,,,,
143117605000000,143117605000000,WATER RETENTION,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.08,,,,,,,
143117604900000,143117604900000,WATER RETENTION,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.35,,,,,,,
143340301100000,143340301100000,WATER RETENTION,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,1.6285,,,,,,,
132425301700000,132425301700000,WATER RETENTION AREA,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,0.46,,,,,,,
132742700100000,132742700100000,WATER RETENTION AREA,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.5254,,,,,,,
132520401600000,132520401600000,WATER RETENTION AREA,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.4624,,,,,,,
132425101100000,132425101100000,WATER RETENTION AREA,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.59,,,,,,,
200212602000000,200212602000000,WATER STORM MANAGEMENT,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,0.92,,,,,,,
140818001300000,140818001300000,WATER TANK,EXEMPT,CITY PROPERTY,2500,GLASS RD NE,CEDAR RAPIDS CITY OF,0.4,,,,,,,
143045202600000,143045202600000,WATER TANK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,2.2789,,,,,,,
191640100400000,191640100400000,WATER TANK,EXEMPT,CITY PROPERTY,0,VACANT LAND SW,CEDAR RAPIDS CITY OF,2.3188,,,,,,,
140320400100000,140320400100000,WATER TOWER,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,0.33,,,,,,,
142447700900000,142447700900000,WATER TOWER,EXEMPT,CITY PROPERTY,4296,MT VERNON RD SE,CEDAR RAPIDS CITY OF,1.02,,,,,,,
113417700300000,113417700300000,WATER TOWER,EXEMPT,CITY PROPERTY,0,VACANT LAND NE,CEDAR RAPIDS CITY OF,8.5,,,,,,,
132438002700000,132438002700000,WATER TOWER/CITY,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,1.017,,,,,,,
131532600100000,131532600100000,WATER TREATMENT PLANT,EXEMPT,CITY PROPERTY,7807,ELLIS RD NW,CEDAR RAPIDS CITY OF,73.81,,,,,,,
142727700800000,142727700800000,WHITTAM PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND SE,CEDAR RAPIDS CITY OF,4.7,,,,,,,
132432600700000,132432600700000,WILDERNESS PARK,EXEMPT,CITY PROPERTY,0,VACANT LAND NW,CEDAR RAPIDS CITY OF,7.7,,,,,,,
153210200100000,153210200100000,WPC,EXEMPT,CITY PROPERTY,7525,BERTRAM RD SE,CEDAR RAPIDS CITY OF,133.9316,,,,,,,
142835101900000,142835101900000,,EXEMPT,CITY PROPERTY,953,N ST SW,CEDAR RAPIDS CITY OF,0.117,,,,,,,
142918602200000,142918602200000,,EXEMPT,CITY PROPERTY,316,6TH ST SW,CEDAR RAPIDS CITY OF,0.169,,,,,,,
143117700900000,143117700900000,,EXEMPT,CITY PROPERTY,2106,BALSAM DR SW,CEDAR RAPIDS CITY OF,0.232,,,,,,,
140340400200000,140340400200000,,EXEMPT,CITY PROPERTY,409,OLD MARION RD NE,CEDAR RAPIDS CITY OF,0.459,Single-Family,1 Story Frame,1955,1747.0,,,
